Start Datetime (hb),Energy Price ($/kWh),LOAD: Site Load Original Load (kW),PV: solar1 Electric Generation (kW),BATTERY: es Power (kW),BATTERY: es SOC (%),PV Grid Export (kW),Net Grid Import (kW)
8/10/2022 16:00,43.56,3.6755169,2.920946497,6,0.337109964,0,0
8/10/2022 17:00,43.56,3.70801993,1.458664501,0,0.027831613,0,2.249355429
8/10/2022 18:00,39.17,3.545969065,0.263204501,0,0.027831613,0,3.282764564
8/10/2022 19:00,39.17,3.369533188,0,0,0.027831613,0,3.369533188
8/10/2022 20:00,29.42,3.330638603,0,-6,0.027831613,0,9.330638603
8/10/2022 21:00,29.42,2.466330202,0,-6,0.306182129,0,8.466330202
8/10/2022 22:00,29.57,1.716696258,0,-6,0.584532644,0,7.716696258
8/10/2022 23:00,29.57,0.941407294,0,-2.6600667,0.86288316,0,3.601473994
8/11/2022 0:00,23.7,0.737431452,0,6,0.986288316,0,0
8/11/2022 1:00,23.7,0.653495088,0,0,0.677009965,0,0.653495088
8/11/2022 2:00,19.33,0.641994627,0,-6,0.677009965,0,6.641994627
8/11/2022 3:00,19.33,0.667206288,0,0,0.955360481,0,0.667206288
8/11/2022 4:00,30.47,0.850552022,0,0,0.955360481,0,0.850552022
8/11/2022 5:00,30.47,1.27565953,0,0,0.955360481,0,1.27565953
8/11/2022 6:00,28.96,1.641348063,0.617886997,0,0.955360481,0,1.023461066
8/11/2022 7:00,28.96,1.506966393,2.058404502,0,0.955360481,0.551438109,0
8/11/2022 8:00,34.48,1.326073636,3.488032499,0,0.955360481,2.161958863,0
8/11/2022 9:00,34.48,1.262626481,4.639182002,0,0.955360481,3.376555521,0
8/11/2022 10:00,41.4,1.226859943,5.432105,6,0.955360481,4.205245057,0
8/11/2022 11:00,41.4,1.168889879,5.589505502,6,0.64608213,4.420615623,0
8/11/2022 12:00,40.035,1.254473256,5.961218998,0,0.33680378,4.706745742,0
8/11/2022 13:00,40.035,1.528708986,4.841222001,0,0.33680378,3.312513015,0
8/11/2022 14:00,42.63,1.976913289,5.044259003,6,0.33680378,3.067345714,0
8/11/2022 15:00,42.63,2.357620967,4.1359465,0,0.027525429,1.778325533,0
8/11/2022 16:00,33.757,2.67694037,2.684584497,0,0.027525429,0.007644127,0
8/11/2022 17:00,33.757,2.949721772,1.245879502,0,0.027525429,0,1.70384227
8/11/2022 18:00,33.01,2.872512268,0.251263502,0,0.027525429,0,2.621248766
8/11/2022 19:00,33.01,2.914349893,0,0,0.027525429,0,2.914349893
8/11/2022 20:00,24.3,2.871673092,0,-6,0.027525429,0,8.871673092
8/11/2022 21:00,24.3,1.97908462,0,-6,0.305875945,0,7.97908462
8/11/2022 22:00,9.25,1.440902167,0,-6,0.58422646,0,7.440902167
8/11/2022 23:00,9.25,0.941539642,0,-2.66600667,0.862576976,0,3.607546312
8/12/2022 0:00,13.55,0.682243114,0,0,0.986257698,0,0.682243114
8/12/2022 1:00,13.55,0.614572231,0,0,0.986257698,0,0.614572231
8/12/2022 2:00,14.48,0.607331984,0,0,0.986257698,0,0.607331984
8/12/2022 3:00,14.48,0.598266731,0,0,0.986257698,0,0.598266731
8/12/2022 4:00,19.62,0.648841396,0,0,0.986257698,0,0.648841396
8/12/2022 5:00,19.62,0.807701065,0,0,0.986257698,0,0.807701065
8/12/2022 6:00,28.16,1.057628098,0.505290499,0,0.986257698,0,0.552337599
8/12/2022 7:00,28.16,0.878993511,0.788897998,0,0.986257698,0,0.090095513
8/12/2022 8:00,33.12,0.684442065,1.653852998,0,0.986257698,0.969410933,0
8/12/2022 9:00,33.12,0.652641974,0.805870002,0,0.986257698,0.153228028,0
8/12/2022 10:00,35.7,0.662916798,1.370912998,6,0.986257698,0.7079962,0
8/12/2022 11:00,35.7,0.671701536,0.7194985,6,0.676979347,0.047796964,0
8/12/2022 12:00,35.46,0.66783294,1.165838499,0,0.367700997,0.498005559,0
8/12/2022 13:00,35.46,0.68268997,4.858941003,0,0.367700997,4.176251033,0
8/12/2022 14:00,36.39,0.72209316,4.207479003,6,0.367700997,3.485385843,0
8/12/2022 15:00,36.39,1.309207584,3.096137499,0,0.058422646,1.786929915,0
8/12/2022 16:00,33.48,1.757650995,1.808090501,0,0.058422646,0.050439506,0
8/12/2022 17:00,33.48,2.023928606,0.875374997,0,0.058422646,0,1.148553609
8/12/2022 18:00,30.64,2.096076753,0.0987875,-6,0.058422646,0,7.997289253
8/12/2022 19:00,30.64,2.177006305,0,-6,0.336773161,0,8.177006305
8/12/2022 20:00,30.83,2.274645468,0,0,0.615123677,0,2.274645468
8/12/2022 21:00,30.83,1.558308187,0,0,0.615123677,0,1.558308187
8/12/2022 22:00,2.58,1.206936877,0,-6,0.615123677,0,7.206936877
8/12/2022 23:00,2.58,0.835092515,0,-2.066600667,0.893474192,0,2.901693182
8/13/2022 0:00,-1.71,0.682342736,0,6,0.989347419,0,0
8/13/2022 1:00,-1.71,0.614726179,0,6,0.680069069,0,0
8/13/2022 2:00,-3.62,0.60739264,0,-6,0.370790718,0,6.60739264
8/13/2022 3:00,-3.62,0.598280592,0,-6,0.649141234,0,6.598280592
8/13/2022 4:00,-0.74,0.648878106,0,0,0.927491749,0,0.648878106
8/13/2022 5:00,-0.74,0.807701266,0,0,0.927491749,0,0.807701266
8/13/2022 6:00,15.37,1.057560565,0.405447497,0,0.927491749,0,0.652113068
8/13/2022 7:00,15.37,0.87884965,1.711473498,0,0.927491749,0.832623848,0
8/13/2022 8:00,23.69,0.684266789,3.013286997,0,0.927491749,2.329020208,0
8/13/2022 9:00,23.69,0.652459478,4.004060501,0,0.927491749,3.351601023,0
8/13/2022 10:00,29.45,0.662723658,4.507364001,6,0.927491749,3.844640343,0
8/13/2022 11:00,29.45,0.671488989,3.891945001,6,0.618213399,3.220456012,0
8/13/2022 12:00,25.26,0.841770827,5.295242001,-6,0.308935048,0,1.546528826
8/13/2022 13:00,25.26,1.210545597,5.083566502,-6,0.587285564,0,2.126979095
8/13/2022 14:00,30.26,1.610490793,4.722634497,0,0.865636079,3.112143704,0
8/13/2022 15:00,30.26,2.065267004,4.169688502,0,0.865636079,2.104421498,0
8/13/2022 16:00,33.05,2.338814829,2.892878002,0,0.865636079,0.554063173,0
8/13/2022 17:00,33.05,2.450885324,1.4097475,0,0.865636079,0,1.041137824
8/13/2022 18:00,30.21,2.337225174,0.231276997,0,0.865636079,0,2.105948177
8/13/2022 19:00,30.21,2.450623472,0,0,0.865636079,0,2.450623472
8/13/2022 20:00,35.83,2.419764563,0,0,0.865636079,0,2.419764563
8/13/2022 21:00,35.83,1.734877797,0,0,0.865636079,0,1.734877797
8/13/2022 22:00,31.3,1.206906366,0,0,0.865636079,0,1.206906366
8/13/2022 23:00,31.3,0.835050872,0,0,0.865636079,0,0.835050872
8/14/2022 0:00,32,0.682359296,0,0,0.865636079,0,0.682359296
8/14/2022 1:00,32,0.614672641,0,0,0.865636079,0,0.614672641
8/14/2022 2:00,29.51,0.607382349,0,0,0.865636079,0,0.607382349
8/14/2022 3:00,29.51,0.598282938,0,0,0.865636079,0,0.598282938
8/14/2022 4:00,35.67,0.648881892,0,0,0.865636079,0,0.648881892
8/14/2022 5:00,35.67,0.807724174,0,6,0.865636079,0,0
8/14/2022 6:00,29.14,1.057593614,0.604893002,-6,0.556357729,0,6.452700612
8/14/2022 7:00,29.14,0.878928315,2.071627999,0,0.834708244,1.192699684,0
8/14/2022 8:00,30.42,0.684374442,3.557649501,0,0.834708244,2.873275059,0
8/14/2022 9:00,30.42,0.652545675,4.751863998,0,0.834708244,4.099318323,0
8/14/2022 10:00,31.834,0.662781895,5.582554502,0,0.834708244,4.919772607,0
8/14/2022 11:00,31.834,0.671533705,5.978216503,0,0.834708244,5.306682798,0
8/14/2022 12:00,30.28,0.939339936,6.091629502,0,0.834708244,5.152289566,0
8/14/2022 13:00,30.28,1.351330569,5.814546003,0,0.834708244,4.463215434,0
8/14/2022 14:00,41.79,1.781923698,5.1930935,6,0.834708244,3.411169802,0
8/14/2022 15:00,41.79,2.279117494,4.236803501,6,0.525429893,1.957686007,0
8/14/2022 16:00,42.806,2.649507524,2.2079295,0,0.216151543,0,0.441578024
8/14/2022 17:00,42.806,2.653340566,1.4184065,0,0.216151543,0,1.234934066
8/14/2022 18:00,37.14,2.593066527,0.218064497,0,0.216151543,0,2.37500203
8/14/2022 19:00,37.14,2.502974737,0,0,0.216151543,0,2.502974737
8/14/2022 20:00,28.351,2.443760066,0,-6,0.216151543,0,8.443760066
8/14/2022 21:00,28.351,1.629180628,0,-6,0.494502058,0,7.629180628
8/14/2022 22:00,25.57,1.206908095,0,-4.406660067,0.772852574,0,5.613568162
8/14/2022 23:00,25.57,0.835094708,0,-0.440666007,0.977285257,0,1.275760714
8/15/2022 0:00,34.99,0.682349752,0,6,0.997728526,0,0
8/15/2022 1:00,34.99,0.614686154,0,0,0.688450175,0,0.614686154
8/15/2022 2:00,30.14,0.607387562,0,0,0.688450175,0,0.607387562
8/15/2022 3:00,30.14,0.598314036,0,0,0.688450175,0,0.598314036
8/15/2022 4:00,28.94,0.648911731,0,-6,0.688450175,0,6.648911731
8/15/2022 5:00,28.94,0.8077785,0,0,0.966800691,0,0.8077785
8/15/2022 6:00,29.4,1.057644613,0.281464001,0,0.966800691,0,0.776180612
8/15/2022 7:00,29.4,0.878969613,0.845922,0,0.966800691,0,0.033047613
8/15/2022 8:00,33.52,0.684404511,1.475089,0,0.966800691,0.790684489,0
8/15/2022 9:00,33.52,0.652567194,2.801475999,0,0.966800691,2.148908805,0
8/15/2022 10:00,39.201,0.662794534,2.851353001,0,0.966800691,2.188558467,0
8/15/2022 11:00,39.201,0.671560415,3.4110755,0,0.966800691,2.739515085,0
8/15/2022 12:00,44.303,0.84450415,2.826853001,6,0.966800691,1.982348851,0
8/15/2022 13:00,44.303,1.262810474,2.7939275,6,0.65752234,1.531117026,0
8/15/2022 14:00,39.087,1.750244596,3.956619002,0,0.34824399,2.206374406,0
8/15/2022 15:00,39.087,2.303536354,2.356514503,0,0.34824399,0.052978149,0
8/15/2022 16:00,42.513,2.72991409,2.223371997,6,0.34824399,0,0
8/15/2022 17:00,42.513,2.704206065,0.803391498,0,0.038965639,0,1.900814567
8/15/2022 18:00,35.207,2.605874524,0.228341498,0,0.038965639,0,2.377533026
8/15/2022 19:00,35.207,2.52440264,0,0,0.038965639,0,2.52440264
8/15/2022 20:00,25.42,2.554744344,0,-6,0.038965639,0,8.554744344
8/15/2022 21:00,25.42,1.796563031,0,-6,0.317316155,0,7.796563031
8/15/2022 22:00,20.09,1.212345782,0,-6,0.59566667,0,7.212345782
8/15/2022 23:00,20.09,0.835098724,0,-2.444066601,0.874017186,0,3.279165325
8/16/2022 0:00,20.76,0.682363562,0,6,0.987401719,0,0
8/16/2022 1:00,20.76,0.614720647,0,6,0.678123368,0,0
8/16/2022 2:00,11.23,0.607388238,0,-6,0.368845018,0,6.607388238
8/16/2022 3:00,11.23,0.598282961,0,-6,0.647195533,0,6.598282961
8/16/2022 4:00,23.69,0.648888137,0,0,0.925546048,0,0.648888137
8/16/2022 5:00,23.69,0.807719435,0,0,0.925546048,0,0.807719435
8/16/2022 6:00,25.28,1.05758491,0.5452615,0,0.925546048,0,0.51232341
8/16/2022 7:00,25.28,0.878898128,1.646717499,0,0.925546048,0.767819371,0
8/16/2022 8:00,30.384,0.684339776,2.639408499,6,0.925546048,1.955068723,0
8/16/2022 9:00,30.384,0.652513945,2.441657001,6,0.616267698,1.789143056,0
8/16/2022 10:00,28.347,0.662785736,2.414575499,0,0.306989347,1.751789763,0
8/16/2022 11:00,28.347,0.671559295,2.767972501,0,0.306989347,2.096413206,0
8/16/2022 12:00,20.885,0.732415835,5.250029498,-6,0.306989347,0,1.482386337
8/16/2022 13:00,20.885,1.095154792,3.815078001,-6,0.585339863,0,3.280076791
8/16/2022 14:00,26.23,1.606298119,4.863276502,0,0.863690378,3.256978383,0
8/16/2022 15:00,26.23,1.839328338,2.867240999,0,0.863690378,1.027912661,0
8/16/2022 16:00,30.39,2.51534455,2.758241003,0,0.863690378,0.242896453,0
8/16/2022 17:00,30.39,2.541385756,1.304318001,0,0.863690378,0,1.237067755
8/16/2022 18:00,28.9,2.518780642,0.214032497,0,0.863690378,0,2.304748145
8/16/2022 19:00,28.9,2.646659972,0,0,0.863690378,0,2.646659972
8/16/2022 20:00,26.46,2.736851188,0,0,0.863690378,0,2.736851188
8/16/2022 21:00,26.46,2.100345368,0,0,0.863690378,0,2.100345368
8/16/2022 22:00,32.63,1.571184876,0,0,0.863690378,0,1.571184876
8/16/2022 23:00,32.63,0.967878526,0,0,0.863690378,0,0.967878526
8/17/2022 0:00,29.01,0.746526475,0,6,0.863690378,0,0
8/17/2022 1:00,29.01,0.6147236,0,0,0.554412028,0,0.6147236
8/17/2022 2:00,25.94,0.607399798,0,-6,0.554412028,0,6.607399798
8/17/2022 3:00,25.94,0.598273738,0,0,0.832762543,0,0.598273738
8/17/2022 4:00,27.06,0.648833969,0,0,0.832762543,0,0.648833969
8/17/2022 5:00,27.06,0.80762017,0,0,0.832762543,0,0.80762017
8/17/2022 6:00,27.983,1.057453419,0.576184,0,0.832762543,0,0.481269419
8/17/2022 7:00,27.983,0.889047928,1.919372497,0,0.832762543,1.030324569,0
8/17/2022 8:00,31.599,1.036639904,3.341482998,0,0.832762543,2.304843094,0
8/17/2022 9:00,31.599,1.494522285,4.081133,0,0.832762543,2.586610715,0
8/17/2022 10:00,32.475,1.78921685,4.109494998,0,0.832762543,2.320278148,0
8/17/2022 11:00,32.475,2.608758291,5.211273501,0,0.832762543,2.602515211,0
8/17/2022 12:00,31.188,3.030495198,5.463553998,0,0.832762543,2.4330588,0
8/17/2022 13:00,31.188,3.614767155,5.168766001,0,0.832762543,1.553998846,0
8/17/2022 14:00,37.528,4.000796125,4.544198498,0,0.832762543,0.543402373,0
8/17/2022 15:00,37.528,4.392022362,3.953955999,0,0.832762543,0,0.438066363
8/17/2022 16:00,45.144,4.209229859,2.708043499,6,0.832762543,0,0
8/17/2022 17:00,45.144,3.973865796,1.293885502,6,0.523484193,0,0
8/17/2022 18:00,42.277,3.637571462,0.196893501,0,0.214205842,0,3.440677961
8/17/2022 19:00,42.277,3.481188673,0,0,0.214205842,0,3.481188673
8/17/2022 20:00,27.285,3.409170641,0,-6,0.214205842,0,9.409170641
8/17/2022 21:00,27.285,2.736135848,0,-6,0.492556358,0,8.736135848
8/17/2022 22:00,24.04,2.138939927,0,-4.44440666,0.770906873,0,6.583346587
8/17/2022 23:00,24.04,1.447071431,0,-0.444440666,0.977090687,0,1.891512097
8/18/2022 0:00,23.46,1.067596803,0,0,0.997709069,0,1.067596803
8/18/2022 1:00,23.46,0.862557133,0,0,0.997709069,0,0.862557133
8/18/2022 2:00,22.51,0.711506371,0,0,0.997709069,0,0.711506371
8/18/2022 3:00,22.51,0.617942425,0,0,0.997709069,0,0.617942425
8/18/2022 4:00,35.31,0.648745415,0,0,0.997709069,0,0.648745415
8/18/2022 5:00,35.31,0.807525781,0,6,0.997709069,0,0
8/18/2022 6:00,28.788,1.057349176,0.570060498,-6,0.688430718,0,6.487288678
8/18/2022 7:00,28.788,1.143208305,1.886667503,0,0.966781234,0.743459198,0
8/18/2022 8:00,34.958,1.387831271,3.282154498,0,0.966781234,1.894323227,0
8/18/2022 9:00,34.958,1.904225651,4.413133501,0,0.966781234,2.50890785,0
8/18/2022 10:00,32.283,2.572232645,5.222022498,0,0.966781234,2.649789853,0
8/18/2022 11:00,32.283,3.057347095,5.074630001,0,0.966781234,2.017282906,0
8/18/2022 12:00,34.074,3.676821399,5.485011,0,0.966781234,1.808189601,0
8/18/2022 13:00,34.074,4.332515597,5.5729765,0,0.966781234,1.240460903,0
8/18/2022 14:00,33.293,4.462419784,4.966284498,0,0.966781234,0.503864714,0
8/18/2022 15:00,33.293,4.728026049,4.001732,0,0.966781234,0,0.726294049
8/18/2022 16:00,42.465,4.998920844,2.703767997,6,0.966781234,0,0
8/18/2022 17:00,42.465,4.223855296,1.072258999,6,0.657502883,0,0
8/18/2022 18:00,45.106,3.822436536,0.181608497,6,0.348224533,0,0
8/18/2022 19:00,45.106,3.722743341,0,0,0.038946182,0,3.722743341
8/18/2022 20:00,26.397,3.77410958,0,-6,0.038946182,0,9.77410958
8/18/2022 21:00,26.397,3.214111105,0,-6,0.317296698,0,9.214111105
8/18/2022 22:00,29.35,2.416293106,0,-6,0.595647213,0,8.416293106
8/18/2022 23:00,29.35,1.745058207,0,-2.444444067,0.873997729,0,4.189502274
8/19/2022 0:00,31.5,1.515274623,0,6,0.987399773,0,0
8/19/2022 1:00,31.5,1.222240054,0,6,0.678121422,0,0
8/19/2022 2:00,25.65,1.018327606,0,-6,0.368843072,0,7.018327606
8/19/2022 3:00,25.65,0.909794985,0,-6,0.647193587,0,6.909794985
8/19/2022 4:00,33.41,0.958333508,0,0,0.925544103,0,0.958333508
8/19/2022 5:00,33.41,1.331921495,0,0,0.925544103,0,1.331921495
8/19/2022 6:00,33.96,1.730331708,0.547228997,0,0.925544103,0,1.183102711
8/19/2022 7:00,33.96,1.597707654,1.9339495,0,0.925544103,0.336241846,0
8/19/2022 8:00,36.45,1.426297829,3.362385999,0,0.925544103,1.93608817,0
8/19/2022 9:00,36.45,1.362442108,4.511609501,0,0.925544103,3.149167393,0
8/19/2022 10:00,35.45,1.382564145,4.850576003,0,0.925544103,3.468011858,0
8/19/2022 11:00,35.45,1.35043797,5.395669503,0,0.925544103,4.045231533,0
8/19/2022 12:00,37.05,1.300890168,5.568866499,0,0.925544103,4.267976331,0
8/19/2022 13:00,37.05,1.219563664,5.238181501,0,0.925544103,4.018617837,0
8/19/2022 14:00,41.08,1.185395293,4.988440499,6,0.925544103,3.803045206,0
8/19/2022 15:00,41.08,1.345477363,4.003947997,6,0.616265752,2.658470634,0
8/19/2022 16:00,40.7,1.640378998,2.68282,0,0.306987402,1.042441002,0
8/19/2022 17:00,40.7,1.852482748,1.164843498,0,0.306987402,0,0.68763925
8/19/2022 18:00,39.26,2.026586709,0.176031499,0,0.306987402,0,1.85055521
8/19/2022 19:00,39.26,2.330781,0,0,0.306987402,0,2.330781
8/19/2022 20:00,34.18,2.494933838,0,0,0.306987402,0,2.494933838
8/19/2022 21:00,34.18,1.984658349,0,-6,0.306987402,0,7.984658349
8/19/2022 22:00,33.6,1.47907327,0,-6,0.585337917,0,7.47907327
8/19/2022 23:00,33.6,0.956858305,0,-2.644444407,0.863688433,0,3.601302711
8/20/2022 0:00,36.19,0.746169958,0,0,0.986368843,0,0.746169958
8/20/2022 1:00,36.19,0.659738022,0,0,0.986368843,0,0.659738022
8/20/2022 2:00,36.49,0.647052969,0,0,0.986368843,0,0.647052969
8/20/2022 3:00,36.49,0.677139851,0,0,0.986368843,0,0.677139851
8/20/2022 4:00,34.45,0.87516774,0,0,0.986368843,0,0.87516774
8/20/2022 5:00,34.45,1.333307482,0,0,0.986368843,0,1.333307482
8/20/2022 6:00,34.57,1.719661974,0.494447002,0,0.986368843,0,1.225214972
8/20/2022 7:00,34.57,1.599320869,1.883721,0,0.986368843,0.284400131,0
8/20/2022 8:00,39.28,1.427833413,2.833609499,0,0.986368843,1.405776086,0
8/20/2022 9:00,39.28,1.363806547,2.774136001,0,0.986368843,1.410329454,0
8/20/2022 10:00,40.66,1.322672037,2.988412497,0,0.986368843,1.66574046,0
8/20/2022 11:00,40.66,1.254507775,3.137639001,0,0.986368843,1.883131226,0
8/20/2022 12:00,39.77,1.406254227,3.65827,0,0.986368843,2.252015773,0
8/20/2022 13:00,39.77,1.735878048,3.656710001,0,0.986368843,1.920831953,0
8/20/2022 14:00,40.77,2.170202968,3.611339998,0,0.986368843,1.44113703,0
8/20/2022 15:00,40.77,2.785379185,3.0413915,0,0.986368843,0.256012315,0
8/20/2022 16:00,43.3,3.131534612,1.827656502,6,0.986368843,0,0
8/20/2022 17:00,43.3,3.400590521,1.213390003,6,0.677090493,0,0
8/20/2022 18:00,55.43,3.272677004,0.170088002,6,0.367812142,0,0
8/20/2022 19:00,55.43,3.183786282,0,0,0.058533792,0,3.183786282
8/20/2022 20:00,36.28,2.987502969,0,-6,0.058533792,0,8.987502969
8/20/2022 21:00,36.28,2.111140984,0,-6,0.336884307,0,8.111140984
8/20/2022 22:00,35.56,1.479470843,0,-6,0.615234823,0,7.479470843
8/20/2022 23:00,35.56,0.957059457,0,-2.064444441,0.893585338,0,3.021503898
8/21/2022 0:00,35.82,0.738292601,0,0,0.989358534,0,0.738292601
8/21/2022 1:00,35.82,0.654150178,0,0,0.989358534,0,0.654150178
8/21/2022 2:00,36.24,0.642702084,0,0,0.989358534,0,0.642702084
8/21/2022 3:00,36.24,0.668543247,0,0,0.989358534,0,0.668543247
8/21/2022 4:00,36.38,0.854177072,0,6,0.989358534,0,0
8/21/2022 5:00,36.38,1.283609756,0,6,0.680080183,0,0
8/21/2022 6:00,32.304,1.650567354,0.531137999,-6,0.370801833,0,7.119429355
8/21/2022 7:00,32.304,1.515948553,1.875807997,-6,0.649152348,0,5.640140556
8/21/2022 8:00,38.529,1.334181399,3.297221501,0,0.927502864,1.963040102,0
8/21/2022 9:00,38.529,1.269601896,4.410669998,0,0.927502864,3.141068102,0
8/21/2022 10:00,43.003,1.232812328,5.204774001,0,0.927502864,3.971961673,0
8/21/2022 11:00,43.003,1.174040089,5.695425001,0,0.927502864,4.521384912,0
8/21/2022 12:00,44.636,1.306336831,5.697657497,0,0.927502864,4.391320666,0
8/21/2022 13:00,44.636,1.678926541,5.417911002,0,0.927502864,3.738984461,0
8/21/2022 14:00,49.203,2.047916705,4.777283497,6,0.927502864,2.729366792,0
8/21/2022 15:00,49.203,2.583399366,2.895226999,6,0.618224513,0.311827633,0
8/21/2022 16:00,42.988,3.14563112,2.522828,0,0.308946163,0,0.62280312
8/21/2022 17:00,42.988,3.283650781,1.091114997,0,0.308946163,0,2.192535784
8/21/2022 18:00,43.908,3.185258084,0.149298499,0,0.308946163,0,3.035959585
8/21/2022 19:00,43.908,3.2018889,0,0,0.308946163,0,3.2018889
8/21/2022 20:00,42.261,3.138186496,0,0,0.308946163,0,3.138186496
8/21/2022 21:00,42.261,2.398536126,0,-6,0.308946163,0,8.398536126
8/21/2022 22:00,39.56,1.626727291,0,-6,0.587296678,0,7.626727291
8/21/2022 23:00,39.56,1.007479246,0,-2.606444444,0.865647194,0,3.61392369
8/22/2022 0:00,35.92,0.7384069,0,6,0.986564719,0,0
8/22/2022 1:00,35.92,0.654205224,0,0,0.677286369,0,0.654205224
8/22/2022 2:00,34.26,0.642788587,0,0,0.677286369,0,0.642788587
8/22/2022 3:00,34.26,0.668609052,0,0,0.677286369,0,0.668609052
8/22/2022 4:00,33.62,0.854537328,0,0,0.677286369,0,0.854537328
8/22/2022 5:00,33.62,1.284537272,0,0,0.677286369,0,1.284537272
8/22/2022 6:00,30.86,1.651654661,0.471955498,-6,0.677286369,0,7.179699163
8/22/2022 7:00,30.86,1.516989983,1.803100999,0,0.955636884,0.286111016,0
8/22/2022 8:00,35.954,1.368806663,1.717012997,0,0.955636884,0.348206334,0
8/22/2022 9:00,35.954,1.719341921,2.428276501,0,0.955636884,0.70893458,0
8/22/2022 10:00,33.182,2.183454996,3.502219497,0,0.955636884,1.318764501,0
8/22/2022 11:00,33.182,2.351665354,5.186712503,0,0.955636884,2.835047149,0
8/22/2022 12:00,39.817,2.779346334,5.310539997,0,0.955636884,2.531193663,0
8/22/2022 13:00,39.817,3.204919913,4.458931498,0,0.955636884,1.254011585,0
8/22/2022 14:00,52.09,3.782986662,4.597737501,6,0.955636884,0.814750839,0
8/22/2022 15:00,52.09,4.172773979,3.656107,6,0.646358534,0,0
8/22/2022 16:00,47.42,4.367853545,2.174326,6,0.337080183,0,0
8/22/2022 17:00,47.42,4.307029049,1.043186998,0,0.027801833,0,3.263842051
8/22/2022 18:00,42.22,4.136125604,0.131404497,0,0.027801833,0,4.004721107
8/22/2022 19:00,42.22,4.079053118,0,0,0.027801833,0,4.079053118
8/22/2022 20:00,33.21,3.984844582,0,-6,0.027801833,0,9.984844582
8/22/2022 21:00,33.21,3.15188752,0,-6,0.306152348,0,9.15188752
8/22/2022 22:00,24.28,2.406155012,0,-6,0.584502864,0,8.406155012
8/22/2022 23:00,24.28,1.617351829,0,-2.660644444,0.862853379,0,4.277996274
8/23/2022 0:00,25.63,1.245176746,0,0,0.986285338,0,1.245176746
8/23/2022 1:00,25.63,1.089709779,0,0,0.986285338,0,1.089709779
8/23/2022 2:00,28.85,1.007111148,0,0,0.986285338,0,1.007111148
8/23/2022 3:00,28.85,0.983475624,0,0,0.986285338,0,0.983475624
8/23/2022 4:00,30.95,1.179742082,0,0,0.986285338,0,1.179742082
8/23/2022 5:00,30.95,1.637273555,0,6,0.986285338,0,0
8/23/2022 6:00,27.7,2.143672744,0.331936997,-6,0.677006987,0,7.811735747
8/23/2022 7:00,27.7,1.965762352,1.098506003,0,0.955357503,0,0.867256349
8/23/2022 8:00,32.03,1.661601538,3.150921501,0,0.955357503,1.489319963,0
8/23/2022 9:00,32.03,1.632089867,4.298188503,0,0.955357503,2.666098636,0
8/23/2022 10:00,35.108,1.611437961,5.167803998,0,0.955357503,3.556366037,0
8/23/2022 11:00,35.108,1.757324,5.625735003,0,0.955357503,3.868411003,0
8/23/2022 12:00,38.31,2.228624624,5.638860003,0,0.955357503,3.410235379,0
8/23/2022 13:00,38.31,2.645832824,5.344043502,0,0.955357503,2.698210678,0
8/23/2022 14:00,43.67,2.731644221,4.379004497,6,0.955357503,1.647360276,0
8/23/2022 15:00,43.67,2.72824233,3.426664997,6,0.646079152,0.698422667,0
8/23/2022 16:00,48.28,3.415686917,2.488305498,6,0.336800802,0,0
8/23/2022 17:00,48.28,3.66089888,1.122552998,0,0.027522451,0,2.538345882
8/23/2022 18:00,42.63,3.136401256,0.126404999,0,0.027522451,0,3.009996257
8/23/2022 19:00,42.63,3.393114784,0,0,0.027522451,0,3.393114784
8/23/2022 20:00,24.93,3.198933591,0,-6,0.027522451,0,9.198933591
8/23/2022 21:00,24.93,2.467231957,0,-6,0.305872967,0,8.467231957
8/23/2022 22:00,29.5,1.840598257,0,-6,0.584223482,0,7.840598257
8/23/2022 23:00,29.5,1.195944239,0,-2.666064444,0.862573998,0,3.862008684
8/24/2022 0:00,20.38,0.73849777,0,0,0.9862574,0,0.73849777
8/24/2022 1:00,20.38,0.654235367,0,0,0.9862574,0,0.654235367
8/24/2022 2:00,24.77,0.642809053,0,0,0.9862574,0,0.642809053
8/24/2022 3:00,24.77,0.668800375,0,0,0.9862574,0,0.668800375
8/24/2022 4:00,30.22,0.855399819,0,6,0.9862574,0,0
8/24/2022 5:00,30.22,1.286666809,0,6,0.676979049,0,0
8/24/2022 6:00,27.36,1.701313355,0.489294001,0,0.367700699,0,1.212019354
8/24/2022 7:00,27.36,1.519386015,1.817632999,0,0.367700699,0.298246984,0
8/24/2022 8:00,30.792,1.337173142,3.215896999,6,0.367700699,1.878723857,0
8/24/2022 9:00,30.792,1.272116983,4.365622499,0,0.058422348,3.093505516,0
8/24/2022 10:00,30.204,1.609665708,5.124326998,0,0.058422348,3.51466129,0
8/24/2022 11:00,30.204,1.971286921,5.213050997,0,0.058422348,3.241764076,0
8/24/2022 12:00,28.4,2.487457681,5.735991499,0,0.058422348,3.248533818,0
8/24/2022 13:00,28.4,2.861787049,5.4471935,0,0.058422348,2.585406451,0
8/24/2022 14:00,26.37,3.618232577,4.854239999,0,0.058422348,1.236007422,0
8/24/2022 15:00,26.37,4.066739461,3.878105497,0,0.058422348,0,0.188633964
8/24/2022 16:00,27.79,4.72185591,2.588848997,0,0.058422348,0,2.133006913
