Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),Net Grid Import (kW),PV Grid Export (kW)
11/28/2022 9:00,0,1,1.873642659,-1.534557339,3.408199998,0,1.534557339
11/28/2022 10:00,0,1,1.728382935,-2.639444067,4.367827002,0,2.639444067
11/28/2022 11:00,0,1,1.608279838,-2.809262662,4.4175425,0,2.809262662
11/28/2022 12:00,0,1,1.49233446,-3.329985042,4.822319502,0,3.329985042
11/28/2022 13:00,0,1,1.401038799,-2.958975202,4.360014001,0,2.958975202
11/28/2022 14:00,0,1,1.376369703,-1.721750294,3.098119997,0,1.721750294
11/28/2022 15:00,0,1,1.5130587,-0.5295658,2.0426245,0,0.5295658
11/28/2022 16:00,0,1,1.995584613,1.481962616,0.513621997,1.481962616,0
11/28/2022 17:00,0,1,2.822064545,2.822064545,0,2.822064545,0
11/28/2022 18:00,0,1,3.340326136,3.340326136,0,3.340326136,0
11/28/2022 19:00,0,1,3.277604012,3.277604012,0,3.277604012,0
11/28/2022 20:00,0,1,3.115073007,3.115073007,0,3.115073007,0
11/28/2022 21:00,0,1,2.81628696,2.81628696,0,2.81628696,0
11/28/2022 22:00,0,1,2.298378711,2.298378711,0,2.298378711,0
11/28/2022 23:00,0,1,1.792519845,1.792519845,0,1.792519845,0
11/29/2022 0:00,0,1,1.28196082,1.28196082,0,1.28196082,0
11/29/2022 1:00,0,1,1.079174004,1.079174004,0,1.079174004,0
11/29/2022 2:00,0,1,0.99628043,0.99628043,0,0.99628043,0
11/29/2022 3:00,0,1,1.011822682,1.011822682,0,1.011822682,0
11/29/2022 4:00,0,1,1.061555385,1.061555385,0,1.061555385,0
11/29/2022 5:00,0,1,1.34006655,1.34006655,0,1.34006655,0
11/29/2022 6:00,0,1,1.942634644,1.942634644,0,1.942634644,0
11/29/2022 7:00,0,1,2.435219661,2.154194161,0.2810255,2.154194161,0
11/29/2022 8:00,0,1,2.258423717,0.655300216,1.603123501,0.655300216,0
11/29/2022 9:00,0,1,1.899337208,-0.85345979,2.752796998,0,0.85345979
11/29/2022 10:00,0,1,1.752894515,-1.768124483,3.521018998,0,1.768124483
11/29/2022 11:00,0,1,1.630001658,-2.489614339,4.119615997,0,2.489614339
11/29/2022 12:00,0,1,1.501401327,-3.192289171,4.693690498,0,3.192289171
11/29/2022 13:00,0,1,1.416387146,-2.835960352,4.252347498,0,2.835960352
11/29/2022 14:00,0,1,1.377756701,-1.374192296,2.751948997,0,1.374192296
11/29/2022 15:00,0,1,1.52373701,-0.510972989,2.034709999,0,0.510972989
11/29/2022 16:00,0,1,2.024461882,1.491029885,0.533431997,1.491029885,0
11/29/2022 17:00,0,1,2.863610771,2.863610771,0,2.863610771,0
11/29/2022 18:00,0,1,3.382226978,3.382226978,0,3.382226978,0
11/29/2022 19:00,0,1,3.309936547,3.309936547,0,3.309936547,0
11/29/2022 20:00,0,1,3.161525544,3.161525544,0,3.161525544,0
11/29/2022 21:00,0,1,2.867177012,2.867177012,0,2.867177012,0
11/29/2022 22:00,0,1,2.328548604,2.328548604,0,2.328548604,0
11/29/2022 23:00,0,1,1.80857198,1.80857198,0,1.80857198,0
11/30/2022 0:00,0,1,1.268093819,1.268093819,0,1.268093819,0
11/30/2022 1:00,0,1,1.047704363,1.047704363,0,1.047704363,0
11/30/2022 2:00,0,1,0.959573057,0.959573057,0,0.959573057,0
11/30/2022 3:00,0,1,0.945027454,0.945027454,0,0.945027454,0
11/30/2022 4:00,0,1,0.991547584,0.991547584,0,0.991547584,0
11/30/2022 5:00,0,1,1.264908664,1.264908664,0,1.264908664,0
11/30/2022 6:00,0,1,1.880018263,1.880018263,0,1.880018263,0
11/30/2022 7:00,0,1,2.335828731,2.081182234,0.254646497,2.081182234,0
11/30/2022 8:00,0,1,2.227027854,1.254444354,0.9725835,1.254444354,0
11/30/2022 9:00,0,1,1.895603973,-0.100909028,1.996513001,0,0.100909028
11/30/2022 10:00,0,1,1.772637092,-0.64529441,2.417931502,0,0.64529441
11/30/2022 11:00,0,1,1.653756167,-1.611949836,3.265706003,0,1.611949836
11/30/2022 12:00,0,1,1.533207296,-1.615801203,3.149008499,0,1.615801203
11/30/2022 13:00,0,1,1.438614244,-2.847755256,4.2863695,0,2.847755256
11/30/2022 14:00,0,1,1.396957686,-1.941541317,3.338499003,0,1.941541317
11/30/2022 15:00,0,1,1.545475691,0.149036689,1.396439002,0.149036689,0
11/30/2022 16:00,0,1,2.023885189,1.766633691,0.257251498,1.766633691,0
11/30/2022 17:00,0,1,2.833146612,2.833146612,0,2.833146612,0
11/30/2022 18:00,0,1,3.349898628,3.349898628,0,3.349898628,0
11/30/2022 19:00,0,1,3.282845404,3.282845404,0,3.282845404,0
11/30/2022 20:00,0,1,3.103391956,3.103391956,0,3.103391956,0
11/30/2022 21:00,0,1,2.820906362,2.820906362,0,2.820906362,0
11/30/2022 22:00,0,1,2.297040208,2.297040208,0,2.297040208,0
11/30/2022 23:00,0,1,1.798890652,1.798890652,0,1.798890652,0
12/1/2022 0:00,0,1,1.348406307,1.348406307,0,1.348406307,0
12/1/2022 1:00,0,1,1.153479527,1.153479527,0,1.153479527,0
12/1/2022 2:00,0,1,1.089159444,1.089159444,0,1.089159444,0
12/1/2022 3:00,0,1,1.121009082,1.121009082,0,1.121009082,0
12/1/2022 4:00,0,1,1.190135143,1.190135143,0,1.190135143,0
12/1/2022 5:00,0,1,1.481578601,1.481578601,0,1.481578601,0
12/1/2022 6:00,0,1,2.177756367,2.177756367,0,2.177756367,0
12/1/2022 7:00,0,1,2.701064335,2.646149335,0.054915,2.646149335,0
12/1/2022 8:00,0,1,2.568283319,1.96721882,0.601064499,1.96721882,0
12/1/2022 9:00,0,1,2.180823361,1.754862861,0.4259605,1.754862861,0
12/1/2022 10:00,0,1,2.037798395,0.918675397,1.119122998,0.918675397,0
12/1/2022 11:00,0,1,1.904603266,0.454599767,1.450003499,0.454599767,0
12/1/2022 12:00,0,1,1.796238266,0.725123767,1.071114499,0.725123767,0
12/1/2022 13:00,0,1,1.690881247,0.903154244,0.787727003,0.903154244,0
12/1/2022 14:00,0,1,1.64966945,0.336212452,1.313456998,0.336212452,0
12/1/2022 15:00,0,1,1.800264143,1.00370314,0.796561003,1.00370314,0
12/1/2022 16:00,0,1,2.334405331,2.268643831,0.0657615,2.268643831,0
12/1/2022 17:00,0,1,3.227433681,3.227433681,0,3.227433681,0
12/1/2022 18:00,0,1,3.74195184,3.74195184,0,3.74195184,0
12/1/2022 19:00,0,1,3.57531535,3.57531535,0,3.57531535,0
12/1/2022 20:00,0,1,3.3872547,3.3872547,0,3.3872547,0
12/1/2022 21:00,0,1,3.088363547,3.088363547,0,3.088363547,0
12/1/2022 22:00,0,1,2.537094893,2.537094893,0,2.537094893,0
12/1/2022 23:00,0,1,2.011088037,2.011088037,0,2.011088037,0
12/2/2022 0:00,0,1,1.463307395,1.463307395,0,1.463307395,0
12/2/2022 1:00,0,1,1.230532881,1.230532881,0,1.230532881,0
12/2/2022 2:00,0,1,1.134761663,1.134761663,0,1.134761663,0
12/2/2022 3:00,0,1,1.128407501,1.128407501,0,1.128407501,0
12/2/2022 4:00,0,1,1.197947783,1.197947783,0,1.197947783,0
12/2/2022 5:00,0,1,1.518884086,1.518884086,0,1.518884086,0
12/2/2022 6:00,0,1,2.264467157,2.264467157,0,2.264467157,0
12/2/2022 7:00,0,1,2.842967001,2.803118003,0.039848998,2.803118003,0
12/2/2022 8:00,0,1,2.683285963,1.745972964,0.937312999,1.745972964,0
12/2/2022 9:00,0,1,2.300692067,0.364224065,1.936468002,0.364224065,0
12/2/2022 10:00,0,1,2.133296029,-1.744715472,3.878011501,0,1.744715472
12/2/2022 11:00,0,1,1.990625715,-2.309440286,4.300066001,0,2.309440286
12/2/2022 12:00,0,1,1.847606477,-2.097949025,3.945555502,0,2.097949025
12/2/2022 13:00,0,1,1.738748877,-1.026339624,2.765088501,0,1.026339624
12/2/2022 14:00,0,1,1.693908742,-0.287369256,1.981277998,0,0.287369256
12/2/2022 15:00,0,1,1.856146385,0.720567885,1.1355785,0.720567885,0
12/2/2022 16:00,0,1,2.385469814,2.185977311,0.199492503,2.185977311,0
12/2/2022 17:00,0,1,3.281818044,3.281818044,0,3.281818044,0
12/2/2022 18:00,0,1,3.809929175,3.809929175,0,3.809929175,0
12/2/2022 19:00,0,1,3.642757204,3.642757204,0,3.642757204,0
12/2/2022 20:00,0,1,3.45073048,3.45073048,0,3.45073048,0
12/2/2022 21:00,0,1,3.140656918,3.140656918,0,3.140656918,0
12/2/2022 22:00,0,1,2.565917551,2.565917551,0,2.565917551,0
12/2/2022 23:00,0,1,2.000410237,2.000410237,0,2.000410237,0
12/3/2022 0:00,0,1,1.415484799,1.415484799,0,1.415484799,0
12/3/2022 1:00,0,1,1.181367283,1.181367283,0,1.181367283,0
12/3/2022 2:00,0,1,1.097163154,1.097163154,0,1.097163154,0
12/3/2022 3:00,0,1,1.091232524,1.091232524,0,1.091232524,0
12/3/2022 4:00,0,1,1.143949254,1.143949254,0,1.143949254,0
12/3/2022 5:00,0,1,1.450369922,1.450369922,0,1.450369922,0
12/3/2022 6:00,0,1,2.199296741,2.199296741,0,2.199296741,0
12/3/2022 7:00,0,1,2.777210957,2.64296446,0.134246497,2.64296446,0
12/3/2022 8:00,0,1,2.619884333,1.263780836,1.356103497,1.263780836,0
12/3/2022 9:00,0,1,2.291577766,-0.202716736,2.494294502,0,0.202716736
12/3/2022 10:00,0,1,2.180970025,-1.570109972,3.751079997,0,1.570109972
12/3/2022 11:00,0,1,2.087287124,-1.438245873,3.525532997,0,1.438245873
12/3/2022 12:00,0,1,1.98686667,-0.735323332,2.722190002,0,0.735323332
12/3/2022 13:00,0,1,1.91200677,-0.245802233,2.157809003,0,0.245802233
12/3/2022 14:00,0,1,1.891540439,1.294608936,0.596931503,1.294608936,0
12/3/2022 15:00,0,1,2.014570561,1.791068058,0.223502503,1.791068058,0
12/3/2022 16:00,0,1,2.537019527,2.475743529,0.061275998,2.475743529,0
12/3/2022 17:00,0,1,3.407651087,3.407651087,0,3.407651087,0
12/3/2022 18:00,0,1,3.921522709,3.921522709,0,3.921522709,0
12/3/2022 19:00,0,1,3.739483498,3.739483498,0,3.739483498,0
12/3/2022 20:00,0,1,3.546942031,3.546942031,0,3.546942031,0
12/3/2022 21:00,0,1,3.238350965,3.238350965,0,3.238350965,0
12/3/2022 22:00,0,1,2.655245853,2.655245853,0,2.655245853,0
12/3/2022 23:00,0,1,2.105680644,2.105680644,0,2.105680644,0
12/4/2022 0:00,0,1,1.508175375,1.508175375,0,1.508175375,0
12/4/2022 1:00,0,1,1.295844374,1.295844374,0,1.295844374,0
12/4/2022 2:00,0,1,1.209433019,1.209433019,0,1.209433019,0
12/4/2022 3:00,0,1,1.205026003,1.205026003,0,1.205026003,0
12/4/2022 4:00,0,1,1.256722586,1.256722586,0,1.256722586,0
12/4/2022 5:00,0,1,1.577557923,1.577557923,0,1.577557923,0
12/4/2022 6:00,0,1,2.275105644,2.275105644,0,2.275105644,0
12/4/2022 7:00,0,1,2.792329034,2.770274533,0.022054501,2.770274533,0
12/4/2022 8:00,0,1,2.637017154,1.495832151,1.141185003,1.495832151,0
12/4/2022 9:00,0,1,2.258850805,-0.368231198,2.627082003,0,0.368231198
12/4/2022 10:00,0,1,2.096084295,-1.620571207,3.716655502,0,1.620571207
12/4/2022 11:00,0,1,1.953157707,-2.304042793,4.2572005,0,2.304042793
12/4/2022 12:00,0,1,1.832619133,-2.842692368,4.675311501,0,2.842692368
12/4/2022 13:00,0,1,1.73794362,-2.364173882,4.102117502,0,2.364173882
12/4/2022 14:00,0,1,1.70271611,-1.656612387,3.359328497,0,1.656612387
12/4/2022 15:00,0,1,1.851481133,-0.17778337,2.029264503,0,0.17778337
12/4/2022 16:00,0,1,2.390075705,1.846966705,0.543109,1.846966705,0
12/4/2022 17:00,0,1,3.309231917,3.309231917,0,3.309231917,0
12/4/2022 18:00,0,1,3.830161364,3.830161364,0,3.830161364,0
12/4/2022 19:00,0,1,3.675844172,3.675844172,0,3.675844172,0
12/4/2022 20:00,0,1,3.493459689,3.493459689,0,3.493459689,0
12/4/2022 21:00,0,1,3.198007057,3.198007057,0,3.198007057,0
12/4/2022 22:00,0,1,2.6497207,2.6497207,0,2.6497207,0
12/4/2022 23:00,0,1,2.110969246,2.110969246,0,2.110969246,0
12/5/2022 0:00,0,1,1.543474925,1.543474925,0,1.543474925,0
12/5/2022 1:00,0,1,1.323736831,1.323736831,0,1.323736831,0
12/5/2022 2:00,0,1,1.236648554,1.236648554,0,1.236648554,0
12/5/2022 3:00,0,1,1.245071684,1.245071684,0,1.245071684,0
12/5/2022 4:00,0,1,1.294875912,1.294875912,0,1.294875912,0
12/5/2022 5:00,0,1,1.569951456,1.569951456,0,1.569951456,0
12/5/2022 6:00,0,1,2.24833972,2.24833972,0,2.24833972,0
12/5/2022 7:00,0,1,2.821104176,2.741297176,0.079807,2.741297176,0
12/5/2022 8:00,0,1,2.639883608,1.182287608,1.457596,1.182287608,0
12/5/2022 9:00,0,1,2.239952188,-0.318562309,2.558514497,0,0.318562309
12/5/2022 10:00,0,1,2.094522387,-1.342541614,3.437064001,0,1.342541614
12/5/2022 11:00,0,1,1.936909874,-1.313147125,3.250056999,0,1.313147125
12/5/2022 12:00,0,1,1.812122587,-1.584786915,3.396909502,0,1.584786915
12/5/2022 13:00,0,1,1.718975389,-1.79117011,3.510145499,0,1.79117011
12/5/2022 14:00,0,1,1.68155625,-1.129182247,2.810738497,0,1.129182247
12/5/2022 15:00,0,1,1.846046948,0.816696451,1.029350497,0.816696451,0
12/5/2022 16:00,0,1,2.365584093,2.08467459,0.280909503,2.08467459,0
12/5/2022 17:00,0,1,3.255297987,3.255297987,0,3.255297987,0
12/5/2022 18:00,0,1,3.783485957,3.783485957,0,3.783485957,0
12/5/2022 19:00,0,1,3.626424914,3.626424914,0,3.626424914,0
12/5/2022 20:00,0,1,3.501401284,3.501401284,0,3.501401284,0
12/5/2022 21:00,0,1,3.232855682,3.232855682,0,3.232855682,0
12/5/2022 22:00,0,1,2.68322608,2.68322608,0,2.68322608,0
12/5/2022 23:00,0,1,2.157953417,2.157953417,0,2.157953417,0
12/6/2022 0:00,0,1,1.621833076,1.621833076,0,1.621833076,0
12/6/2022 1:00,0,1,1.387945746,1.387945746,0,1.387945746,0
12/6/2022 2:00,0,1,1.29811807,1.29811807,0,1.29811807,0
12/6/2022 3:00,0,1,1.303122081,1.303122081,0,1.303122081,0
12/6/2022 4:00,0,1,1.346036137,1.346036137,0,1.346036137,0
12/6/2022 5:00,0,1,1.634149627,1.634149627,0,1.634149627,0
12/6/2022 6:00,0,1,2.308011768,2.308011768,0,2.308011768,0
12/6/2022 7:00,0,1,2.866681927,2.866681927,0,2.866681927,0
12/6/2022 8:00,0,1,2.767453719,2.357592722,0.409860997,2.357592722,0
12/6/2022 9:00,0,1,2.405628216,1.261978219,1.143649997,1.261978219,0
12/6/2022 10:00,0,1,2.225700815,0.290733312,1.934967503,0.290733312,0
12/6/2022 11:00,0,1,2.068424411,-0.398661091,2.467085502,0,0.398661091
12/6/2022 12:00,0,1,1.943477899,0.144088902,1.799388997,0.144088902,0
12/6/2022 13:00,0,1,1.854174397,0.746421898,1.107752499,0.746421898,0
12/6/2022 14:00,0,1,1.812594333,0.366866336,1.445727997,0.366866336,0
12/6/2022 15:00,0,1,1.978661311,1.378376808,0.600284503,1.378376808,0
12/6/2022 16:00,0,1,2.53015015,2.475616153,0.054533997,2.475616153,0
12/6/2022 17:00,0,1,3.436737672,3.436737672,0,3.436737672,0
12/6/2022 18:00,0,1,3.955718606,3.955718606,0,3.955718606,0
12/6/2022 19:00,0,1,3.78967495,3.78967495,0,3.78967495,0
12/6/2022 20:00,0,1,3.597328377,3.597328377,0,3.597328377,0
12/6/2022 21:00,0,1,3.301873652,3.301873652,0,3.301873652,0
12/6/2022 22:00,0,1,2.749724781,2.749724781,0,2.749724781,0
12/6/2022 23:00,0,1,2.226136552,2.226136552,0,2.226136552,0
12/7/2022 0:00,0,1,1.650034703,1.650034703,0,1.650034703,0
12/7/2022 1:00,0,1,1.415511154,1.415511154,0,1.415511154,0
12/7/2022 2:00,0,1,1.313572017,1.313572017,0,1.313572017,0
12/7/2022 3:00,0,1,1.303226632,1.303226632,0,1.303226632,0
12/7/2022 4:00,0,1,1.346366645,1.346366645,0,1.346366645,0
12/7/2022 5:00,0,1,1.635262667,1.635262667,0,1.635262667,0
12/7/2022 6:00,0,1,2.310622784,2.310622784,0,2.310622784,0
12/7/2022 7:00,0,1,2.869747494,2.858271491,0.011476003,2.858271491,0
12/7/2022 8:00,0,1,2.770428101,2.007099101,0.763329,2.007099101,0
12/7/2022 9:00,0,1,2.432005073,0.523656575,1.908348498,0.523656575,0
12/7/2022 10:00,0,1,2.303950362,1.356777863,0.947172499,1.356777863,0
12/7/2022 11:00,0,1,2.231742506,0.042298004,2.189444502,0.042298004,0
12/7/2022 12:00,0,1,2.136887903,0.401373402,1.735514501,0.401373402,0
12/7/2022 13:00,0,1,2.063519761,0.927126762,1.136392999,0.927126762,0
12/7/2022 14:00,0,1,2.047299321,1.62266432,0.424635001,1.62266432,0
12/7/2022 15:00,0,1,2.190027461,1.568362963,0.621664498,1.568362963,0
12/7/2022 16:00,0,1,2.678045455,2.663028453,0.015017002,2.663028453,0
12/7/2022 17:00,0,1,3.546292793,3.546292793,0,3.546292793,0
12/7/2022 18:00,0,1,4.031528699,4.031528699,0,4.031528699,0
12/7/2022 19:00,0,1,3.840981285,3.840981285,0,3.840981285,0
12/7/2022 20:00,0,1,3.648575149,3.648575149,0,3.648575149,0
12/7/2022 21:00,0,1,3.331742096,3.331742096,0,3.331742096,0
12/7/2022 22:00,0,1,2.765667726,2.765667726,0,2.765667726,0
12/7/2022 23:00,0,1,2.226439261,2.226439261,0,2.226439261,0
12/8/2022 0:00,0,1,1.650544369,1.650544369,0,1.650544369,0
12/8/2022 1:00,0,1,1.415821715,1.415821715,0,1.415821715,0
12/8/2022 2:00,0,1,1.313822793,1.313822793,0,1.313822793,0
12/8/2022 3:00,0,1,1.303472549,1.303472549,0,1.303472549,0
12/8/2022 4:00,0,1,1.34681807,1.34681807,0,1.34681807,0
12/8/2022 5:00,0,1,1.636493571,1.636493571,0,1.636493571,0
12/8/2022 6:00,0,1,2.313309483,2.313309483,0,2.313309483,0
12/8/2022 7:00,0,1,2.872881567,2.801707065,0.071174502,2.801707065,0
12/8/2022 8:00,0,1,2.773535988,1.276662491,1.496873497,1.276662491,0
12/8/2022 9:00,0,1,2.43485309,0.847456587,1.587396503,0.847456587,0
12/8/2022 10:00,0,1,2.306444777,0.847419776,1.459025001,0.847419776,0
12/8/2022 11:00,0,1,2.23318535,-0.046707153,2.279892503,0,0.046707153
12/8/2022 12:00,0,1,2.117892439,0.76486344,1.353028999,0.76486344,0
12/8/2022 13:00,0,1,2.031658322,1.230351823,0.801306499,1.230351823,0
12/8/2022 14:00,0,1,1.950009342,1.823032842,0.1269765,1.823032842,0
12/8/2022 15:00,0,1,2.07275016,1.966529157,0.106221003,1.966529157,0
12/8/2022 16:00,0,1,2.615384147,2.615384147,0,2.615384147,0
12/8/2022 17:00,0,1,3.534187157,3.534187157,0,3.534187157,0
12/8/2022 18:00,0,1,4.079374122,4.079374122,0,4.079374122,0
12/8/2022 19:00,0,1,3.888851458,3.888851458,0,3.888851458,0
12/8/2022 20:00,0,1,3.678732113,3.678732113,0,3.678732113,0
12/8/2022 21:00,0,1,3.356266904,3.356266904,0,3.356266904,0
12/8/2022 22:00,0,1,2.782232349,2.782232349,0,2.782232349,0
12/8/2022 23:00,0,1,2.234608016,2.234608016,0,2.234608016,0
12/9/2022 0:00,0,1,1.670378354,1.670378354,0,1.670378354,0
12/9/2022 1:00,0,1,1.426900874,1.426900874,0,1.426900874,0
12/9/2022 2:00,0,1,1.321662827,1.321662827,0,1.321662827,0
12/9/2022 3:00,0,1,1.310241176,1.310241176,0,1.310241176,0
12/9/2022 4:00,0,1,1.360384759,1.360384759,0,1.360384759,0
12/9/2022 5:00,0,1,1.671316979,1.671316979,0,1.671316979,0
12/9/2022 6:00,0,1,2.3943656,2.3943656,0,2.3943656,0
12/9/2022 7:00,0,1,2.980769658,2.959829655,0.020940003,2.959829655,0
12/9/2022 8:00,0,1,2.897985501,2.689535,0.208450501,2.689535,0
12/9/2022 9:00,0,1,2.567031249,2.086948751,0.480082498,2.086948751,0
12/9/2022 10:00,0,1,2.434180743,1.785201741,0.648979002,1.785201741,0
12/9/2022 11:00,0,1,2.312299463,1.396609961,0.915689502,1.396609961,0
12/9/2022 12:00,0,1,2.167663234,1.386202232,0.781461002,1.386202232,0
12/9/2022 13:00,0,1,2.042238261,-0.163232237,2.205470498,0,0.163232237
12/9/2022 14:00,0,1,1.972881709,0.132964707,1.839917002,0.132964707,0
12/9/2022 15:00,0,1,2.091844568,1.436075069,0.655769499,1.436075069,0
12/9/2022 16:00,0,1,2.627746354,2.627746354,0,2.627746354,0
12/9/2022 17:00,0,1,3.518537618,3.518537618,0,3.518537618,0
12/9/2022 18:00,0,1,4.028550455,4.028550455,0,4.028550455,0
12/9/2022 19:00,0,1,3.873103516,3.873103516,0,3.873103516,0
12/9/2022 20:00,0,1,3.654581167,3.654581167,0,3.654581167,0
12/9/2022 21:00,0,1,3.318344385,3.318344385,0,3.318344385,0
12/9/2022 22:00,0,1,2.714500282,2.714500282,0,2.714500282,0
12/9/2022 23:00,0,1,2.140204721,2.140204721,0,2.140204721,0
12/10/2022 0:00,0,1,1.535674564,1.535674564,0,1.535674564,0
12/10/2022 1:00,0,1,1.324101982,1.324101982,0,1.324101982,0
12/10/2022 2:00,0,1,1.224856087,1.224856087,0,1.224856087,0
12/10/2022 3:00,0,1,1.215830426,1.215830426,0,1.215830426,0
12/10/2022 4:00,0,1,1.279383471,1.279383471,0,1.279383471,0
12/10/2022 5:00,0,1,1.580539005,1.580539005,0,1.580539005,0
12/10/2022 6:00,0,1,2.339654068,2.339654068,0,2.339654068,0
12/10/2022 7:00,0,1,2.888655025,2.888655025,0,2.888655025,0
12/10/2022 8:00,0,1,2.723845579,1.758155077,0.965690502,1.758155077,0
12/10/2022 9:00,0,1,2.331679641,1.134487141,1.1971925,1.134487141,0
12/10/2022 10:00,0,1,2.18358877,0.527769773,1.655818997,0.527769773,0
12/10/2022 11:00,0,1,2.044183799,-0.199760204,2.243944003,0,0.199760204
12/10/2022 12:00,0,1,1.869350114,1.869350114,0,1.869350114,0
12/10/2022 13:00,0,1,1.758720109,1.758720109,0,1.758720109,0
12/10/2022 14:00,0,1,1.714358988,1.714358988,0,1.714358988,0
12/10/2022 15:00,0,1,1.854601036,1.854601036,0,1.854601036,0
12/10/2022 16:00,0,1,2.378911963,1.787015462,0.591896501,1.787015462,0
12/10/2022 17:00,0,1,3.261313835,3.261313835,0,3.261313835,0
12/10/2022 18:00,0,1,3.792048243,3.792048243,0,3.792048243,0
12/10/2022 19:00,0,1,3.617684651,3.617684651,0,3.617684651,0
12/10/2022 20:00,0,1,3.422858365,3.422858365,0,3.422858365,0
12/10/2022 21:00,0,1,3.098652393,3.098652393,0,3.098652393,0
12/10/2022 22:00,0,1,2.512686062,2.512686062,0,2.512686062,0
12/10/2022 23:00,0,1,1.940892253,1.940892253,0,1.940892253,0
12/11/2022 0:00,0,1,1.31953765,1.31953765,0,1.31953765,0
12/11/2022 1:00,0,1,1.109228039,1.109228039,0,1.109228039,0
12/11/2022 2:00,0,1,1.022394666,1.022394666,0,1.022394666,0
12/11/2022 3:00,0,1,1.023320494,1.023320494,0,1.023320494,0
12/11/2022 4:00,0,1,1.078752341,1.078752341,0,1.078752341,0
12/11/2022 5:00,0,1,1.377772266,1.377772266,0,1.377772266,0
12/11/2022 6:00,0,1,2.099640874,2.099640874,0,2.099640874,0
12/11/2022 7:00,0,1,2.630696439,2.464227437,0.166469002,2.464227437,0
12/11/2022 8:00,0,1,2.475290311,0.749175312,1.726114999,0.749175312,0
12/11/2022 9:00,0,1,2.090789669,-1.116671329,3.207460998,0,1.116671329
12/11/2022 10:00,0,1,1.926672614,-2.235448888,4.162121502,0,2.235448888
12/11/2022 11:00,0,1,1.787621937,-2.893813563,4.6814355,0,2.893813563
12/11/2022 12:00,0,1,1.665995556,-3.081584946,4.747580502,0,3.081584946
12/11/2022 13:00,0,1,1.591079558,-2.716421444,4.307501002,0,2.716421444
12/11/2022 14:00,0,1,1.534064906,-1.852510097,3.386575003,0,1.852510097
12/11/2022 15:00,0,1,1.706228636,-0.376946864,2.0831755,0,0.376946864
12/11/2022 16:00,0,1,2.225390966,1.664824463,0.560566503,1.664824463,0
12/11/2022 17:00,0,1,3.117434624,3.117434624,0,3.117434624,0
12/11/2022 18:00,0,1,3.628316089,3.628316089,0,3.628316089,0
12/11/2022 19:00,0,1,3.4583775,3.4583775,0,3.4583775,0
12/11/2022 20:00,0,1,3.260415526,3.260415526,0,3.260415526,0
12/11/2022 21:00,0,1,2.975665366,2.975665366,0,2.975665366,0
12/11/2022 22:00,0,1,2.428197309,2.428197309,0,2.428197309,0
12/11/2022 23:00,0,1,1.897490957,1.897490957,0,1.897490957,0
12/12/2022 0:00,0,1,1.330629148,1.330629148,0,1.330629148,0
12/12/2022 1:00,0,1,1.103428104,1.103428104,0,1.103428104,0
12/12/2022 2:00,0,1,1.007653443,1.007653443,0,1.007653443,0
12/12/2022 3:00,0,1,1.002020563,1.002020563,0,1.002020563,0
12/12/2022 4:00,0,1,1.069495404,1.069495404,0,1.069495404,0
12/12/2022 5:00,0,1,1.354590094,1.354590094,0,1.354590094,0
12/12/2022 6:00,0,1,2.086884772,2.086884772,0,2.086884772,0
12/12/2022 7:00,0,1,2.611824168,2.442911669,0.168912499,2.442911669,0
12/12/2022 8:00,0,1,2.449542326,0.703467324,1.746075002,0.703467324,0
12/12/2022 9:00,0,1,2.06654482,-1.14677718,3.213322,0,1.14677718
12/12/2022 10:00,0,1,1.899659772,-2.344569728,4.2442295,0,2.344569728
12/12/2022 11:00,0,1,1.769008796,-2.989185701,4.758194497,0,2.989185701
12/12/2022 12:00,0,1,1.649794335,-3.160029663,4.809823998,0,3.160029663
12/12/2022 13:00,0,1,1.559528869,-2.828293633,4.387822502,0,2.828293633
12/12/2022 14:00,0,1,1.526726348,-1.945944154,3.472670502,0,1.945944154
12/12/2022 15:00,0,1,1.673193901,-0.480122096,2.153315997,0,0.480122096
12/12/2022 16:00,0,1,2.223735745,1.628906244,0.594829501,1.628906244,0
12/12/2022 17:00,0,1,3.130512187,3.130512187,0,3.130512187,0
12/12/2022 18:00,0,1,3.674969234,3.674969234,0,3.674969234,0
12/12/2022 19:00,0,1,3.519911709,3.519911709,0,3.519911709,0
12/12/2022 20:00,0,1,3.337807677,3.337807677,0,3.337807677,0
12/12/2022 21:00,0,1,3.047451645,3.047451645,0,3.047451645,0
12/12/2022 22:00,0,1,2.506030502,2.506030502,0,2.506030502,0
12/12/2022 23:00,0,1,1.989432535,1.989432535,0,1.989432535,0
12/13/2022 0:00,0,1,1.423687507,1.423687507,0,1.423687507,0
12/13/2022 1:00,0,1,1.20123363,1.20123363,0,1.20123363,0
12/13/2022 2:00,0,1,1.110045911,1.110045911,0,1.110045911,0
12/13/2022 3:00,0,1,1.105409522,1.105409522,0,1.105409522,0
12/13/2022 4:00,0,1,1.129722625,1.129722625,0,1.129722625,0
12/13/2022 5:00,0,1,1.431674773,1.431674773,0,1.431674773,0
12/13/2022 6:00,0,1,2.113922206,2.113922206,0,2.113922206,0
