Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),PV Grid Export (kW),Net Grid Import (kW)
1/16/2022 15:00,0,1,1.878902914,1.878902914,0,0,1.878902914
1/16/2022 16:00,0,1,2.321148445,2.321148445,0,0,2.321148445
1/16/2022 17:00,0,1,3.184617667,3.184617667,0,0,3.184617667
1/16/2022 18:00,0,1,3.818480661,3.818480661,0,0,3.818480661
1/16/2022 19:00,0,1,3.832124351,3.832124351,0,0,3.832124351
1/16/2022 20:00,0,1,3.554886663,3.554886663,0,0,3.554886663
1/16/2022 21:00,0,1,3.238977214,3.238977214,0,0,3.238977214
1/16/2022 22:00,0,1,2.680272962,2.680272962,0,0,2.680272962
1/16/2022 23:00,0,1,2.117225275,2.117225275,0,0,2.117225275
1/17/2022 0:00,0,1,1.54307741,1.54307741,0,0,1.54307741
1/17/2022 1:00,0,1,1.303301892,1.303301892,0,0,1.303301892
1/17/2022 2:00,0,1,1.221179307,1.221179307,0,0,1.221179307
1/17/2022 3:00,0,1,1.200159157,1.200159157,0,0,1.200159157
1/17/2022 4:00,0,1,1.257287062,1.257287062,0,0,1.257287062
1/17/2022 5:00,0,1,1.562027319,1.562027319,0,0,1.562027319
1/17/2022 6:00,0,1,2.290541235,2.290541235,0,0,2.290541235
1/17/2022 7:00,0,1,2.895566103,2.895566103,0,0,2.895566103
1/17/2022 8:00,0,1,2.713267183,2.713267183,0,0,2.713267183
1/17/2022 9:00,0,1,2.313161099,2.313161099,0,0,2.313161099
1/17/2022 10:00,0,1,2.153672215,2.153672215,0,0,2.153672215
1/17/2022 11:00,0,1,1.993140265,1.993140265,0,0,1.993140265
1/17/2022 12:00,0,1,1.856755589,1.856755589,0,0,1.856755589
1/17/2022 13:00,0,1,1.771560336,1.771560336,0,0,1.771560336
1/17/2022 14:00,0,1,1.716349182,1.716349182,0,0,1.716349182
1/17/2022 15:00,0,1,1.818352496,1.818352496,0,0,1.818352496
1/17/2022 16:00,0,1,2.250540031,2.250540031,0,0,2.250540031
1/17/2022 17:00,0,1,3.111667676,3.111667676,0,0,3.111667676
1/17/2022 18:00,0,1,3.760807572,3.760807572,0,0,3.760807572
1/17/2022 19:00,0,1,3.790306114,3.790306114,0,0,3.790306114
1/17/2022 20:00,0,1,3.514906117,3.514906117,0,0,3.514906117
1/17/2022 21:00,0,1,3.215413194,3.215413194,0,0,3.215413194
1/17/2022 22:00,0,1,2.671265646,2.671265646,0,0,2.671265646
1/17/2022 23:00,0,1,2.111200913,2.111200913,0,0,2.111200913
1/18/2022 0:00,0,1,1.557476475,1.557476475,0,0,1.557476475
1/18/2022 1:00,0,1,1.306704167,1.306704167,0,0,1.306704167
1/18/2022 2:00,0,1,1.204925464,1.204925464,0,0,1.204925464
1/18/2022 3:00,0,1,1.210362687,1.210362687,0,0,1.210362687
1/18/2022 4:00,0,1,1.28399845,1.28399845,0,0,1.28399845
1/18/2022 5:00,0,1,1.572211644,1.572211644,0,0,1.572211644
1/18/2022 6:00,0,1,2.320037602,2.320037602,0,0,2.320037602
1/18/2022 7:00,0,1,2.872281434,2.872281434,0,0,2.872281434
1/18/2022 8:00,0,1,2.724585469,2.724585469,0,0,2.724585469
1/18/2022 9:00,0,1,2.272823192,2.272823192,0,0,2.272823192
1/18/2022 10:00,0,1,2.12274004,2.12274004,0,0,2.12274004
1/18/2022 11:00,0,1,1.966178478,1.966178478,0,0,1.966178478
1/18/2022 12:00,0,1,1.828596909,1.828596909,0,0,1.828596909
1/18/2022 13:00,0,1,1.729770108,1.729770108,0,0,1.729770108
1/18/2022 14:00,0,1,1.673507478,1.673507478,0,0,1.673507478
1/18/2022 15:00,0,1,1.775284504,1.775284504,0,0,1.775284504
1/18/2022 16:00,0,1,2.211952149,2.211952149,0,0,2.211952149
1/18/2022 17:00,0,1,3.031995498,3.031995498,0,0,3.031995498
1/18/2022 18:00,0,1,3.654460039,3.654460039,0,0,3.654460039
1/18/2022 19:00,0,1,3.672327826,3.672327826,0,0,3.672327826
1/18/2022 20:00,0,1,3.380077652,3.380077652,0,0,3.380077652
1/18/2022 21:00,0,1,3.063145564,3.063145564,0,0,3.063145564
1/18/2022 22:00,0,1,2.500630287,2.500630287,0,0,2.500630287
1/18/2022 23:00,0,1,1.936226142,1.936226142,0,0,1.936226142
1/19/2022 0:00,0,1,1.351092456,1.351092456,0,0,1.351092456
1/19/2022 1:00,0,1,1.123115915,1.123115915,0,0,1.123115915
1/19/2022 2:00,0,1,1.067436746,1.067436746,0,0,1.067436746
1/19/2022 3:00,0,1,1.050957236,1.050957236,0,0,1.050957236
1/19/2022 4:00,0,1,1.103333866,1.103333866,0,0,1.103333866
1/19/2022 5:00,0,1,1.395439562,1.395439562,0,0,1.395439562
1/19/2022 6:00,0,1,2.133959853,2.133959853,0,0,2.133959853
1/19/2022 7:00,0,1,2.749792461,2.749792461,0,0,2.749792461
1/19/2022 8:00,0,1,2.548193934,2.548193934,0,0,2.548193934
1/19/2022 9:00,0,1,2.126521313,2.126521313,0,0,2.126521313
1/19/2022 10:00,0,1,1.950738602,1.950738602,0,0,1.950738602
1/19/2022 11:00,0,1,1.808843276,1.808843276,0,0,1.808843276
1/19/2022 12:00,0,1,1.686351427,1.686351427,0,0,1.686351427
1/19/2022 13:00,0,1,1.586909841,1.586909841,0,0,1.586909841
1/19/2022 14:00,0,1,1.528956504,1.528956504,0,0,1.528956504
1/19/2022 15:00,0,1,1.672055658,1.672055658,0,0,1.672055658
1/19/2022 16:00,0,1,2.110262479,2.110262479,0,0,2.110262479
1/19/2022 17:00,0,1,2.983139437,2.983139437,0,0,2.983139437
1/19/2022 18:00,0,1,3.624249699,3.624249699,0,0,3.624249699
1/19/2022 19:00,0,1,3.645647642,3.645647642,0,0,3.645647642
1/19/2022 20:00,0,1,3.367513324,3.367513324,0,0,3.367513324
1/19/2022 21:00,0,1,3.049535045,3.049535045,0,0,3.049535045
1/19/2022 22:00,0,1,2.482852546,2.482852546,0,0,2.482852546
1/19/2022 23:00,0,1,1.9136085,1.9136085,0,0,1.9136085
1/20/2022 0:00,0,1,1.338337223,1.338337223,0,0,1.338337223
1/20/2022 1:00,0,1,1.089307622,1.089307622,0,0,1.089307622
1/20/2022 2:00,0,1,1.013511416,1.013511416,0,0,1.013511416
1/20/2022 3:00,0,1,0.996127029,0.996127029,0,0,0.996127029
1/20/2022 4:00,0,1,1.045906567,1.045906567,0,0,1.045906567
1/20/2022 5:00,0,1,1.362165415,1.362165415,0,0,1.362165415
1/20/2022 6:00,0,1,2.118729198,2.118729198,0,0,2.118729198
1/20/2022 7:00,0,1,2.689834423,2.689834423,0,0,2.689834423
1/20/2022 8:00,0,1,2.51165697,2.51165697,0,0,2.51165697
1/20/2022 9:00,0,1,2.073484626,2.073484626,0,0,2.073484626
1/20/2022 10:00,0,1,1.904937963,1.904937963,0,0,1.904937963
1/20/2022 11:00,0,1,1.760649702,1.760649702,0,0,1.760649702
1/20/2022 12:00,0,1,1.632395303,1.632395303,0,0,1.632395303
1/20/2022 13:00,0,1,1.556365706,1.556365706,0,0,1.556365706
1/20/2022 14:00,0,1,1.517767335,1.517767335,0,0,1.517767335
1/20/2022 15:00,0,1,1.625153575,1.625153575,0,0,1.625153575
1/20/2022 16:00,0,1,2.047010123,2.047010123,0,0,2.047010123
1/20/2022 17:00,0,1,2.859681639,2.859681639,0,0,2.859681639
1/20/2022 18:00,0,1,3.518937262,3.518937262,0,0,3.518937262
1/20/2022 19:00,0,1,3.56398598,3.56398598,0,0,3.56398598
1/20/2022 20:00,0,1,3.28747313,3.28747313,0,0,3.28747313
1/20/2022 21:00,0,1,2.974394093,2.974394093,0,0,2.974394093
1/20/2022 22:00,0,1,2.443322726,2.443322726,0,0,2.443322726
1/20/2022 23:00,0,1,1.877675331,1.877675331,0,0,1.877675331
1/21/2022 0:00,0,1,1.343721545,1.343721545,0,0,1.343721545
1/21/2022 1:00,0,1,1.109428859,1.109428859,0,0,1.109428859
1/21/2022 2:00,0,1,1.054541757,1.054541757,0,0,1.054541757
1/21/2022 3:00,0,1,1.045763343,1.045763343,0,0,1.045763343
1/21/2022 4:00,0,1,1.120116628,1.120116628,0,0,1.120116628
1/21/2022 5:00,0,1,1.441200883,1.441200883,0,0,1.441200883
1/21/2022 6:00,0,1,2.226148902,2.226148902,0,0,2.226148902
1/21/2022 7:00,0,1,2.869017958,2.869017958,0,0,2.869017958
1/21/2022 8:00,0,1,2.736370318,2.736370318,0,0,2.736370318
1/21/2022 9:00,0,1,2.367221366,2.367221366,0,0,2.367221366
1/21/2022 10:00,0,1,2.23363811,2.23363811,0,0,2.23363811
1/21/2022 11:00,0,1,2.124435799,2.124435799,0,0,2.124435799
1/21/2022 12:00,0,1,2.007181834,2.007181834,0,0,2.007181834
1/21/2022 13:00,0,1,1.915317243,1.915317243,0,0,1.915317243
1/21/2022 14:00,0,1,1.855396871,1.855396871,0,0,1.855396871
1/21/2022 15:00,0,1,1.956162785,1.956162785,0,0,1.956162785
1/21/2022 16:00,0,1,2.387824536,2.387824536,0,0,2.387824536
1/21/2022 17:00,0,1,3.211090741,3.211090741,0,0,3.211090741
1/21/2022 18:00,0,1,3.831228244,3.831228244,0,0,3.831228244
1/21/2022 19:00,0,1,3.850940233,3.850940233,0,0,3.850940233
1/21/2022 20:00,0,1,3.544796234,3.544796234,0,0,3.544796234
1/21/2022 21:00,0,1,3.214698961,3.214698961,0,0,3.214698961
1/21/2022 22:00,0,1,2.614713534,2.614713534,0,0,2.614713534
1/21/2022 23:00,0,1,2.010816622,2.010816622,0,0,2.010816622
1/22/2022 0:00,0,1,1.4153761,1.4153761,0,0,1.4153761
1/22/2022 1:00,0,1,1.215836456,1.215836456,0,0,1.215836456
1/22/2022 2:00,0,1,1.205181146,1.205181146,0,0,1.205181146
1/22/2022 3:00,0,1,1.252837347,1.252837347,0,0,1.252837347
1/22/2022 4:00,0,1,1.336049442,1.336049442,0,0,1.336049442
1/22/2022 5:00,0,1,1.657660413,1.657660413,0,0,1.657660413
1/22/2022 6:00,0,1,2.468234021,2.468234021,0,0,2.468234021
1/22/2022 7:00,0,1,3.104491428,3.104491428,0,0,3.104491428
1/22/2022 8:00,0,1,3.007811875,3.007811875,0,0,3.007811875
1/22/2022 9:00,0,1,2.586224753,2.586224753,0,0,2.586224753
1/22/2022 10:00,0,1,2.403301657,2.403301657,0,0,2.403301657
1/22/2022 11:00,0,1,2.244792777,2.244792777,0,0,2.244792777
1/22/2022 12:00,0,1,2.10181836,2.10181836,0,0,2.10181836
1/22/2022 13:00,0,1,1.964767301,1.964767301,0,0,1.964767301
1/22/2022 14:00,0,1,1.915866976,1.915866976,0,0,1.915866976
1/22/2022 15:00,0,1,2.01188332,2.01188332,0,0,2.01188332
1/22/2022 16:00,0,1,2.465831548,2.465831548,0,0,2.465831548
1/22/2022 17:00,0,1,3.334971306,3.334971306,0,0,3.334971306
1/22/2022 18:00,0,1,3.9693392,3.9693392,0,0,3.9693392
1/22/2022 19:00,0,1,4.027501927,4.027501927,0,0,4.027501927
1/22/2022 20:00,0,1,3.73629226,3.73629226,0,0,3.73629226
1/22/2022 21:00,0,1,3.422988073,3.422988073,0,0,3.422988073
1/22/2022 22:00,0,1,2.85246708,2.85246708,0,0,2.85246708
1/22/2022 23:00,0,1,2.253531308,2.253531308,0,0,2.253531308
1/23/2022 0:00,0,1,1.627299653,1.627299653,0,0,1.627299653
1/23/2022 1:00,0,1,1.405177786,1.405177786,0,0,1.405177786
1/23/2022 2:00,0,1,1.323557832,1.323557832,0,0,1.323557832
1/23/2022 3:00,0,1,1.318537473,1.318537473,0,0,1.318537473
1/23/2022 4:00,0,1,1.357863312,1.357863312,0,0,1.357863312
1/23/2022 5:00,0,1,1.659282371,1.659282371,0,0,1.659282371
1/23/2022 6:00,0,1,2.39084172,2.39084172,0,0,2.39084172
1/23/2022 7:00,0,1,2.955966721,2.955966721,0,0,2.955966721
1/23/2022 8:00,0,1,2.810745431,2.810745431,0,0,2.810745431
1/23/2022 9:00,0,1,2.378080616,2.378080616,0,0,2.378080616
1/23/2022 10:00,0,1,2.232850082,2.232850082,0,0,2.232850082
1/23/2022 11:00,0,1,2.051867154,2.051867154,0,0,2.051867154
1/23/2022 12:00,0,1,1.915567935,1.915567935,0,0,1.915567935
1/23/2022 13:00,0,1,1.820814646,1.820814646,0,0,1.820814646
1/23/2022 14:00,0,1,1.75515761,1.75515761,0,0,1.75515761
1/23/2022 15:00,0,1,1.8098673,1.8098673,0,0,1.8098673
1/23/2022 16:00,0,1,2.252299687,2.252299687,0,0,2.252299687
1/23/2022 17:00,0,1,3.094750115,3.094750115,0,0,3.094750115
1/23/2022 18:00,0,1,3.726973534,3.726973534,0,0,3.726973534
1/23/2022 19:00,0,1,3.743361657,3.743361657,0,0,3.743361657
1/23/2022 20:00,0,1,3.471770122,3.471770122,0,0,3.471770122
1/23/2022 21:00,0,1,3.151226439,3.151226439,0,0,3.151226439
1/23/2022 22:00,0,1,2.589228427,2.589228427,0,0,2.589228427
1/23/2022 23:00,0,1,2.028091504,2.028091504,0,0,2.028091504
1/24/2022 0:00,0,1,1.456284633,1.456284633,0,0,1.456284633
1/24/2022 1:00,0,1,1.217924225,1.217924225,0,0,1.217924225
1/24/2022 2:00,0,1,1.122536302,1.122536302,0,0,1.122536302
1/24/2022 3:00,0,1,1.116688805,1.116688805,0,0,1.116688805
1/24/2022 4:00,0,1,1.16813062,1.16813062,0,0,1.16813062
1/24/2022 5:00,0,1,1.467811104,1.467811104,0,0,1.467811104
1/24/2022 6:00,0,1,2.206652248,2.206652248,0,0,2.206652248
1/24/2022 7:00,0,1,2.81554834,2.81554834,0,0,2.81554834
1/24/2022 8:00,0,1,2.615119338,2.615119338,0,0,2.615119338
1/24/2022 9:00,0,1,2.167101208,2.167101208,0,0,2.167101208
1/24/2022 10:00,0,1,1.981692741,1.981692741,0,0,1.981692741
1/24/2022 11:00,0,1,1.815736177,1.815736177,0,0,1.815736177
1/24/2022 12:00,0,1,1.672979928,1.672979928,0,0,1.672979928
1/24/2022 13:00,0,1,1.563410649,1.563410649,0,0,1.563410649
1/24/2022 14:00,0,1,1.518795097,1.518795097,0,0,1.518795097
1/24/2022 15:00,0,1,1.626188452,1.626188452,0,0,1.626188452
1/24/2022 16:00,0,1,2.048220929,2.048220929,0,0,2.048220929
1/24/2022 17:00,0,1,2.866155459,2.866155459,0,0,2.866155459
1/24/2022 18:00,0,1,3.532845838,3.532845838,0,0,3.532845838
1/24/2022 19:00,0,1,3.578373424,3.578373424,0,0,3.578373424
1/24/2022 20:00,0,1,3.321725884,3.321725884,0,0,3.321725884
1/24/2022 21:00,0,1,3.019157064,3.019157064,0,0,3.019157064
1/24/2022 22:00,0,1,2.469364915,2.469364915,0,0,2.469364915
1/24/2022 23:00,0,1,1.929137158,1.929137158,0,0,1.929137158
1/25/2022 0:00,0,1,1.351890245,1.351890245,0,0,1.351890245
1/25/2022 1:00,0,1,1.126444384,1.126444384,0,0,1.126444384
1/25/2022 2:00,0,1,1.045578999,1.045578999,0,0,1.045578999
1/25/2022 3:00,0,1,1.056317456,1.056317456,0,0,1.056317456
1/25/2022 4:00,0,1,1.111780083,1.111780083,0,0,1.111780083
1/25/2022 5:00,0,1,1.414871004,1.414871004,0,0,1.414871004
1/25/2022 6:00,0,1,2.142259634,2.142259634,0,0,2.142259634
1/25/2022 7:00,0,1,2.748847892,2.748847892,0,0,2.748847892
1/25/2022 8:00,0,1,2.547725336,2.547725336,0,0,2.547725336
1/25/2022 9:00,0,1,2.126966733,2.126966733,0,0,2.126966733
1/25/2022 10:00,0,1,1.954299563,1.954299563,0,0,1.954299563
1/25/2022 11:00,0,1,1.807613307,1.807613307,0,0,1.807613307
1/25/2022 12:00,0,1,1.688584677,1.688584677,0,0,1.688584677
1/25/2022 13:00,0,1,1.604841847,1.604841847,0,0,1.604841847
1/25/2022 14:00,0,1,1.567180399,1.567180399,0,0,1.567180399
1/25/2022 15:00,0,1,1.685903115,1.685903115,0,0,1.685903115
1/25/2022 16:00,0,1,2.107276976,2.107276976,0,0,2.107276976
1/25/2022 17:00,0,1,2.968125149,2.968125149,0,0,2.968125149
1/25/2022 18:00,0,1,3.596181104,3.596181104,0,0,3.596181104
1/25/2022 19:00,0,1,3.641825056,3.641825056,0,0,3.641825056
1/25/2022 20:00,0,1,3.357186153,3.357186153,0,0,3.357186153
1/25/2022 21:00,0,1,3.016568883,3.016568883,0,0,3.016568883
1/25/2022 22:00,0,1,2.451964292,2.451964292,0,0,2.451964292
1/25/2022 23:00,0,1,1.875140819,1.875140819,0,0,1.875140819
1/26/2022 0:00,0,1,1.306934146,1.306934146,0,0,1.306934146
1/26/2022 1:00,0,1,1.080089305,1.080089305,0,0,1.080089305
1/26/2022 2:00,0,1,1.00857756,1.00857756,0,0,1.00857756
1/26/2022 3:00,0,1,1.016555464,1.016555464,0,0,1.016555464
1/26/2022 4:00,0,1,1.070956576,1.070956576,0,0,1.070956576
1/26/2022 5:00,0,1,1.384451729,1.384451729,0,0,1.384451729
1/26/2022 6:00,0,1,2.144629228,2.144629228,0,0,2.144629228
1/26/2022 7:00,0,1,2.729333205,2.729333205,0,0,2.729333205
1/26/2022 8:00,0,1,2.562562357,2.562562357,0,0,2.562562357
1/26/2022 9:00,0,1,2.184369482,2.184369482,0,0,2.184369482
1/26/2022 10:00,0,1,2.020073102,2.020073102,0,0,2.020073102
1/26/2022 11:00,0,1,1.925003973,1.925003973,0,0,1.925003973
1/26/2022 12:00,0,1,1.825809884,1.825809884,0,0,1.825809884
1/26/2022 13:00,0,1,1.748702929,1.748702929,0,0,1.748702929
1/26/2022 14:00,0,1,1.706813762,1.706813762,0,0,1.706813762
1/26/2022 15:00,0,1,1.828099534,1.828099534,0,0,1.828099534
1/26/2022 16:00,0,1,2.251884325,2.251884325,0,0,2.251884325
1/26/2022 17:00,0,1,3.084639853,3.084639853,0,0,3.084639853
1/26/2022 18:00,0,1,3.705294584,3.705294584,0,0,3.705294584
1/26/2022 19:00,0,1,3.712324527,3.712324527,0,0,3.712324527
1/26/2022 20:00,0,1,3.434833959,3.434833959,0,0,3.434833959
1/26/2022 21:00,0,1,3.119412681,3.119412681,0,0,3.119412681
1/26/2022 22:00,0,1,2.556077094,2.556077094,0,0,2.556077094
1/26/2022 23:00,0,1,1.999820197,1.999820197,0,0,1.999820197
1/27/2022 0:00,0,1,1.425486633,1.425486633,0,0,1.425486633
1/27/2022 1:00,0,1,1.184164023,1.184164023,0,0,1.184164023
1/27/2022 2:00,0,1,1.101193191,1.101193191,0,0,1.101193191
1/27/2022 3:00,0,1,1.095128983,1.095128983,0,0,1.095128983
1/27/2022 4:00,0,1,1.145161167,1.145161167,0,0,1.145161167
1/27/2022 5:00,0,1,1.443145224,1.443145224,0,0,1.443145224
1/27/2022 6:00,0,1,2.178289365,2.178289365,0,0,2.178289365
1/27/2022 7:00,0,1,2.789820939,2.789820939,0,0,2.789820939
1/27/2022 8:00,0,1,2.642351803,2.642351803,0,0,2.642351803
1/27/2022 9:00,0,1,2.254676762,2.254676762,0,0,2.254676762
1/27/2022 10:00,0,1,2.12960336,2.12960336,0,0,2.12960336
1/27/2022 11:00,0,1,2.00766395,2.00766395,0,0,2.00766395
1/27/2022 12:00,0,1,1.911785772,1.911785772,0,0,1.911785772
1/27/2022 13:00,0,1,1.827077668,1.827077668,0,0,1.827077668
1/27/2022 14:00,0,1,1.78516259,1.78516259,0,0,1.78516259
1/27/2022 15:00,0,1,1.891530437,1.891530437,0,0,1.891530437
1/27/2022 16:00,0,1,2.311065072,2.311065072,0,0,2.311065072
1/27/2022 17:00,0,1,3.131309347,3.131309347,0,0,3.131309347
1/27/2022 18:00,0,1,3.734065732,3.734065732,0,0,3.734065732
1/27/2022 19:00,0,1,3.739633565,3.739633565,0,0,3.739633565
1/27/2022 20:00,0,1,3.459680489,3.459680489,0,0,3.459680489
1/27/2022 21:00,0,1,3.142597077,3.142597077,0,0,3.142597077
1/27/2022 22:00,0,1,2.571754161,2.571754161,0,0,2.571754161
1/27/2022 23:00,0,1,2.00380455,2.00380455,0,0,2.00380455
1/28/2022 0:00,0,1,1.453258401,1.453258401,0,0,1.453258401
1/28/2022 1:00,0,1,1.203209489,1.203209489,0,0,1.203209489
1/28/2022 2:00,0,1,1.114895461,1.114895461,0,0,1.114895461
1/28/2022 3:00,0,1,1.105745626,1.105745626,0,0,1.105745626
1/28/2022 4:00,0,1,1.164070262,1.164070262,0,0,1.164070262
1/28/2022 5:00,0,1,1.487725301,1.487725301,0,0,1.487725301
1/28/2022 6:00,0,1,2.26587356,2.26587356,0,0,2.26587356
1/28/2022 7:00,0,1,2.907736382,2.907736382,0,0,2.907736382
1/28/2022 8:00,0,1,2.769839483,2.769839483,0,0,2.769839483
1/28/2022 9:00,0,1,2.392824433,2.392824433,0,0,2.392824433
1/28/2022 10:00,0,1,2.243460942,2.243460942,0,0,2.243460942
1/28/2022 11:00,0,1,2.098766354,2.098766354,0,0,2.098766354
1/28/2022 12:00,0,1,1.968530023,1.968530023,0,0,1.968530023
1/28/2022 13:00,0,1,1.880242199,1.880242199,0,0,1.880242199
1/28/2022 14:00,0,1,1.836703574,1.836703574,0,0,1.836703574
1/28/2022 15:00,0,1,1.954586739,1.954586739,0,0,1.954586739
1/28/2022 16:00,0,1,2.380892537,2.380892537,0,0,2.380892537
1/28/2022 17:00,0,1,3.240981291,3.240981291,0,0,3.240981291
1/28/2022 18:00,0,1,3.861364851,3.861364851,0,0,3.861364851
1/28/2022 19:00,0,1,3.881403206,3.881403206,0,0,3.881403206
1/28/2022 20:00,0,1,3.595354495,3.595354495,0,0,3.595354495
1/28/2022 21:00,0,1,3.255563083,3.255563083,0,0,3.255563083
1/28/2022 22:00,0,1,2.663902803,2.663902803,0,0,2.663902803
1/28/2022 23:00,0,1,2.05876521,2.05876521,0,0,2.05876521
1/29/2022 0:00,0,1,1.448526697,1.448526697,0,0,1.448526697
1/29/2022 1:00,0,1,1.195565019,1.195565019,0,0,1.195565019
1/29/2022 2:00,0,1,1.107942652,1.107942652,0,0,1.107942652
1/29/2022 3:00,0,1,1.099379138,1.099379138,0,0,1.099379138
1/29/2022 4:00,0,1,1.157240746,1.157240746,0,0,1.157240746
1/29/2022 5:00,0,1,1.477166097,1.477166097,0,0,1.477166097
1/29/2022 6:00,0,1,2.258267438,2.258267438,0,0,2.258267438
1/29/2022 7:00,0,1,2.898933496,2.898933496,0,0,2.898933496
1/29/2022 8:00,0,1,2.763525963,2.763525963,0,0,2.763525963
1/29/2022 9:00,0,1,2.3856867,2.3856867,0,0,2.3856867
1/29/2022 10:00,0,1,2.195197389,2.195197389,0,0,2.195197389
1/29/2022 11:00,0,1,2.045496359,2.045496359,0,0,2.045496359
1/29/2022 12:00,0,1,1.895248379,1.895248379,0,0,1.895248379
1/29/2022 13:00,0,1,1.823119664,1.823119664,0,0,1.823119664
1/29/2022 14:00,0,1,1.743673434,1.743673434,0,0,1.743673434
1/29/2022 15:00,0,1,1.835673155,1.835673155,0,0,1.835673155
1/29/2022 16:00,0,1,2.268520919,2.268520919,0,0,2.268520919
1/29/2022 17:00,0,1,3.126665527,3.126665527,0,0,3.126665527
1/29/2022 18:00,0,1,3.758823783,3.758823783,0,0,3.758823783
1/29/2022 19:00,0,1,3.788741531,3.788741531,0,0,3.788741531
1/29/2022 20:00,0,1,3.503456007,3.503456007,0,0,3.503456007
1/29/2022 21:00,0,1,3.171677298,3.171677298,0,0,3.171677298
1/29/2022 22:00,0,1,2.587403299,2.587403299,0,0,2.587403299
1/29/2022 23:00,0,1,1.988357999,1.988357999,0,0,1.988357999
1/30/2022 0:00,0,1,1.36137181,1.36137181,0,0,1.36137181
1/30/2022 1:00,0,1,1.120491327,1.120491327,0,0,1.120491327
1/30/2022 2:00,0,1,1.03766134,1.03766134,0,0,1.03766134
1/30/2022 3:00,0,1,1.044322713,1.044322713,0,0,1.044322713
1/30/2022 4:00,0,1,1.088227333,1.088227333,0,0,1.088227333
1/30/2022 5:00,0,1,1.391648255,1.391648255,0,0,1.391648255
1/30/2022 6:00,0,1,2.121755374,2.121755374,0,0,2.121755374
1/30/2022 7:00,0,1,2.729096288,2.729096288,0,0,2.729096288
1/30/2022 8:00,0,1,2.59151839,2.59151839,0,0,2.59151839
1/30/2022 9:00,0,1,2.178162709,2.178162709,0,0,2.178162709
1/30/2022 10:00,0,1,2.014329002,2.014329002,0,0,2.014329002
1/30/2022 11:00,0,1,1.880757969,1.880757969,0,0,1.880757969
1/30/2022 12:00,0,1,1.757260646,1.757260646,0,0,1.757260646
1/30/2022 13:00,0,1,1.658214662,1.658214662,0,0,1.658214662
1/30/2022 14:00,0,1,1.623463388,1.623463388,0,0,1.623463388
1/30/2022 15:00,0,1,1.731576721,1.731576721,0,0,1.731576721
1/30/2022 16:00,0,1,2.158836809,2.158836809,0,0,2.158836809
1/30/2022 17:00,0,1,3.001107606,3.001107606,0,0,3.001107606
1/30/2022 18:00,0,1,3.617748348,3.617748348,0,0,3.617748348
1/30/2022 19:00,0,1,3.637839921,3.637839921,0,0,3.637839921
1/30/2022 20:00,0,1,3.368993705,3.368993705,0,0,3.368993705
1/30/2022 21:00,0,1,3.050189731,3.050189731,0,0,3.050189731
1/30/2022 22:00,0,1,2.49105579,2.49105579,0,0,2.49105579
1/30/2022 23:00,0,1,1.930025796,1.930025796,0,0,1.930025796
1/31/2022 0:00,0,1,1.355601355,1.355601355,0,0,1.355601355
1/31/2022 1:00,0,1,1.11565552,1.11565552,0,0,1.11565552
1/31/2022 2:00,0,1,1.033645304,1.033645304,0,0,1.033645304
1/31/2022 3:00,0,1,1.040848986,1.040848986,0,0,1.040848986
1/31/2022 4:00,0,1,1.094683797,1.094683797,0,0,1.094683797
1/31/2022 5:00,0,1,1.395589172,1.395589172,0,0,1.395589172
1/31/2022 6:00,0,1,2.129473898,2.129473898,0,0,2.129473898
1/31/2022 7:00,0,1,2.741716333,2.741716333,0,0,2.741716333
1/31/2022 8:00,0,1,2.555937087,2.555937087,0,0,2.555937087
1/31/2022 9:00,0,1,2.15135805,2.15135805,0,0,2.15135805
1/31/2022 10:00,0,1,2.032627272,2.032627272,0,0,2.032627272
1/31/2022 11:00,0,1,1.922993005,1.922993005,0,0,1.922993005
1/31/2022 12:00,0,1,1.821807086,1.821807086,0,0,1.821807086
1/31/2022 13:00,0,1,1.745121293,1.745121293,0,0,1.745121293
1/31/2022 14:00,0,1,1.662743426,1.662743426,0,0,1.662743426
1/31/2022 15:00,0,1,1.749805079,1.749805079,0,0,1.749805079
1/31/2022 16:00,0,1,2.167784771,2.167784771,0,0,2.167784771
1/31/2022 17:00,0,1,3.0130707,3.0130707,0,0,3.0130707
1/31/2022 18:00,0,1,3.638814125,3.638814125,0,0,3.638814125
1/31/2022 19:00,0,1,3.658280487,3.658280487,0,0,3.658280487
1/31/2022 20:00,0,1,3.377598086,3.377598086,0,0,3.377598086
1/31/2022 21:00,0,1,3.078731972,3.078731972,0,0,3.078731972
1/31/2022 22:00,0,1,2.543528967,2.543528967,0,0,2.543528967
1/31/2022 23:00,0,1,2.006980421,2.006980421,0,0,2.006980421
2/1/2022 0:00,0,1,1.461638055,1.461638055,0,0,1.461638055
2/1/2022 1:00,0,1,1.257492364,1.257492364,0,0,1.257492364
2/1/2022 2:00,0,1,1.20653669,1.20653669,0,0,1.20653669
2/1/2022 3:00,0,1,1.239332327,1.239332327,0,0,1.239332327
