Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),Energy Price ($/kWh),LOAD: Site Load Original Load (kW),PV Grid Export (kW),Net Grid Import (kW)
10/12/2022 22:00,0,0.998327253,25.54,1.593220099,0,1.593220099
10/12/2022 23:00,0,0.998327253,25.54,1.078251182,0,1.078251182
10/13/2022 0:00,0.876258596,0.998327253,-0.35,0.876258596,0,0
10/13/2022 1:00,0,0.953159284,-0.35,0.797232351,0,0.797232351
10/13/2022 2:00,-0.908709894,0.953159284,-0.6,0.785158058,0,1.693867952
10/13/2022 3:00,0,0.995315928,-0.6,0.834189711,0,0.834189711
10/13/2022 4:00,0,0.995315928,0.24,1.065266287,0,1.065266287
10/13/2022 5:00,0,0.995315928,0.24,1.673813755,0,1.673813755
10/13/2022 6:00,2.188091231,0.995315928,19.46,2.188091231,0,0
10/13/2022 7:00,2.032731507,0.882527721,19.46,2.032731507,0,0
10/13/2022 8:00,0,0.777747746,16.14,1.677074319,0,1.677074319
10/13/2022 9:00,0,0.777747746,16.14,1.577341194,0,1.577341194
10/13/2022 10:00,1.49772508,0.777747746,17.05,1.49772508,0,0
10/13/2022 11:00,1.376791683,0.700545422,17.05,1.376791683,0,0
10/13/2022 12:00,-6,0.629576779,11.64,1.318036349,0,7.318036349
10/13/2022 13:00,-1.78621049,0.907927294,11.64,1.27013559,0,3.05634608
10/13/2022 14:00,-0.178621049,0.990792729,3.97,1.538684654,0,1.717305703
10/13/2022 15:00,-0.017862105,0.999079273,3.97,1.925565966,0,1.943428071
10/13/2022 16:00,0,0.999907927,18.44,2.350954204,0,2.350954204
10/13/2022 17:00,0,0.999907927,18.44,2.462174575,0,2.462174575
10/13/2022 18:00,0,0.999907927,22.85,2.832725416,0,2.832725416
10/13/2022 19:00,0,0.999907927,22.85,2.898816501,0,2.898816501
10/13/2022 20:00,0,0.999907927,23.32,2.594728312,0,2.594728312
10/13/2022 21:00,0,0.999907927,23.32,2.078771776,0,2.078771776
10/13/2022 22:00,0,0.999907927,21.68,1.581879537,0,1.581879537
10/13/2022 23:00,0,0.999907927,21.68,1.051436827,0,1.051436827
10/14/2022 0:00,0,0.999907927,24.19,0.86424051,0,0.86424051
10/14/2022 1:00,0,0.999907927,24.19,0.797062897,0,0.797062897
10/14/2022 2:00,0,0.999907927,25.08,0.79048786,0,0.79048786
10/14/2022 3:00,0,0.999907927,25.08,0.82793164,0,0.82793164
10/14/2022 4:00,0,0.999907927,23.38,1.078852475,0,1.078852475
10/14/2022 5:00,0,0.999907927,23.38,1.706942688,0,1.706942688
10/14/2022 6:00,0,0.999907927,31.26,2.241700302,0,2.241700302
10/14/2022 7:00,0,0.999907927,31.26,2.113215326,0,2.113215326
10/14/2022 8:00,1.770543239,0.999907927,33.82,1.770543239,0,0
10/14/2022 9:00,1.62720966,0.908642812,33.82,1.62720966,0,0
10/14/2022 10:00,1.663579346,0.824766025,37.38,1.663579346,0,0
10/14/2022 11:00,1.876963458,0.739014513,37.38,1.876963458,0,0
10/14/2022 12:00,0,0.642263819,32.41,2.129528065,0,2.129528065
10/14/2022 13:00,0,0.642263819,32.41,2.322130068,0,2.322130068
10/14/2022 14:00,0,0.642263819,30.28,2.650500132,0,2.650500132
10/14/2022 15:00,0,0.642263819,30.28,2.949755279,0,2.949755279
10/14/2022 16:00,-6,0.642263819,28.14,3.281872919,0,9.281872919
10/14/2022 17:00,0,0.920614334,28.14,3.570801373,0,3.570801373
10/14/2022 18:00,0,0.920614334,33.05,3.704994422,0,3.704994422
10/14/2022 19:00,3.536054109,0.920614334,33.05,3.536054109,0,0
10/14/2022 20:00,-5.076136023,0.738343504,25.08,2.969179311,0,8.045315334
10/14/2022 21:00,-0.507613602,0.97383435,25.08,2.291664022,0,2.799277625
10/14/2022 22:00,-0.05076136,0.997383435,13.9,1.570498675,0,1.621260035
10/14/2022 23:00,-0.005076136,0.999738344,13.9,1.019737957,0,1.024814093
10/15/2022 0:00,0.824241732,0.999973834,15.98,0.824241732,0,0
10/15/2022 1:00,0.743459958,0.957487147,15.98,0.743459958,0,0
10/15/2022 2:00,0,0.919164469,3.46,0.737756267,0,0.737756267
10/15/2022 3:00,0,0.919164469,3.46,0.781946194,0,0.781946194
10/15/2022 4:00,-1.568209304,0.919164469,-2.17,1.02847062,0,2.596679924
10/15/2022 5:00,0,0.991916447,-2.17,1.632074006,0,1.632074006
10/15/2022 6:00,0,0.991916447,10.47,2.193229155,0,2.193229155
10/15/2022 7:00,0,0.991916447,10.47,2.068445141,0,2.068445141
10/15/2022 8:00,1.765877219,0.991916447,15.76,1.765877219,0,0
10/15/2022 9:00,1.670202868,0.900891848,15.76,1.670202868,0,0
10/15/2022 10:00,-3.592901017,0.814798917,-2.3,1.597951853,0,5.19085287
10/15/2022 11:00,-0.359290102,0.981479892,-2.3,1.508515705,0,1.867805807
10/15/2022 12:00,-0.03592901,0.998147989,-3.27,1.430551829,0,1.466480839
10/15/2022 13:00,-0.003592901,0.999814799,-3.27,1.376292082,0,1.379884983
10/15/2022 14:00,0,0.99998148,-1.42,1.418283827,0,1.418283827
10/15/2022 15:00,0,0.99998148,-1.42,1.645000432,0,1.645000432
10/15/2022 16:00,0,0.99998148,-1.16,2.117430601,0,2.117430601
10/15/2022 17:00,0,0.99998148,-1.16,2.57309442,0,2.57309442
10/15/2022 18:00,0,0.99998148,19.79,2.928132216,0,2.928132216
10/15/2022 19:00,0,0.99998148,19.79,2.978076861,0,2.978076861
10/15/2022 20:00,0,0.99998148,7.39,2.666206379,0,2.666206379
10/15/2022 21:00,0,0.99998148,7.39,2.135025239,0,2.135025239
10/15/2022 22:00,0,0.99998148,25.26,1.602437264,0,1.602437264
10/15/2022 23:00,0,0.99998148,25.26,1.051462755,0,1.051462755
10/16/2022 0:00,0.830784087,0.99998148,29.74,0.830784087,0,0
10/16/2022 1:00,0.742550497,0.957157558,29.74,0.742550497,0,0
10/16/2022 2:00,-1.573693873,0.918881759,26.37,0.735286272,0,2.308980145
10/16/2022 3:00,0,0.991888176,26.37,0.772902345,0,0.772902345
10/16/2022 4:00,1.005441338,0.991888176,31.35,1.005441338,0,0
10/16/2022 5:00,1.572767626,0.940061303,31.35,1.572767626,0,0
10/16/2022 6:00,-2.735578351,0.858990807,22.95,2.110079904,0,4.845658255
10/16/2022 7:00,-0.273557835,0.985899081,22.95,1.969256792,0,2.242814627
10/16/2022 8:00,-0.027355784,0.998589908,24.1,1.661211262,0,1.688567045
10/16/2022 9:00,-0.002735578,0.999858991,24.1,1.566486298,0,1.569221876
10/16/2022 10:00,0,0.999985899,27.48,1.500637815,0,1.500637815
10/16/2022 11:00,0,0.999985899,27.48,1.420379625,0,1.420379625
10/16/2022 12:00,0,0.999985899,28.92,1.355144896,0,1.355144896
10/16/2022 13:00,0,0.999985899,28.92,1.309048242,0,1.309048242
10/16/2022 14:00,0,0.999985899,29.32,1.359147121,0,1.359147121
10/16/2022 15:00,0,0.999985899,29.32,1.578976891,0,1.578976891
10/16/2022 16:00,0,0.999985899,31.61,2.049973276,0,2.049973276
10/16/2022 17:00,0,0.999985899,31.61,2.494698368,0,2.494698368
10/16/2022 18:00,0,0.999985899,29.72,2.846212083,0,2.846212083
10/16/2022 19:00,0,0.999985899,29.72,2.901158334,0,2.901158334
10/16/2022 20:00,0,0.999985899,29,2.594771579,0,2.594771579
10/16/2022 21:00,0,0.999985899,29,2.082606584,0,2.082606584
10/16/2022 22:00,0,0.999985899,30.41,1.578872285,0,1.578872285
10/16/2022 23:00,0,0.999985899,30.41,1.053470509,0,1.053470509
10/17/2022 0:00,0,0.999985899,21.64,0.852800518,0,0.852800518
10/17/2022 1:00,0,0.999985899,21.64,0.765184099,0,0.765184099
10/17/2022 2:00,0,0.999985899,33.29,0.765007764,0,0.765007764
10/17/2022 3:00,0,0.999985899,33.29,0.81213019,0,0.81213019
10/17/2022 4:00,0,0.999985899,33.44,1.045641267,0,1.045641267
10/17/2022 5:00,1.639415889,0.999985899,33.44,1.639415889,0,0
10/17/2022 6:00,-1.639689447,0.915479925,30.04,2.161828954,0,3.801518401
10/17/2022 7:00,0,0.991547993,30.04,2.017558844,0,2.017558844
10/17/2022 8:00,0,0.991547993,30.554,1.695807229,0,1.695807229
10/17/2022 9:00,0,0.991547993,30.554,1.570593868,0,1.570593868
10/17/2022 10:00,0,0.991547993,33.13,1.490432199,0,1.490432199
10/17/2022 11:00,0,0.991547993,33.13,1.398988561,0,1.398988561
10/17/2022 12:00,1.327355567,0.991547993,34.43,1.327355567,0,0
10/17/2022 13:00,1.476891116,0.923127602,34.43,1.476891116,0,0
10/17/2022 14:00,1.692815422,0.846999194,36.25,1.692815422,0,0
10/17/2022 15:00,1.899042395,0.759740668,36.25,1.899042395,0,0
10/17/2022 16:00,0,0.661851884,32.94,2.212856964,0,2.212856964
10/17/2022 17:00,0,0.661851884,32.94,2.62326279,0,2.62326279
10/17/2022 18:00,0,0.661851884,28.46,2.82385793,0,2.82385793
10/17/2022 19:00,0,0.661851884,28.46,2.88904332,0,2.88904332
10/17/2022 20:00,-6,0.661851884,24.57,2.591536821,0,8.591536821
10/17/2022 21:00,-1.160073445,0.9402024,24.57,2.0848649,0,3.244938345
10/17/2022 22:00,-0.116007344,0.99402024,24.7,1.588456744,0,1.704464089
10/17/2022 23:00,-0.011600734,0.999402024,24.7,1.064665737,0,1.076266472
10/18/2022 0:00,0.864731015,0.999940202,15.77,0.864731015,0,0
10/18/2022 1:00,0.779993107,0.955366439,15.77,0.779993107,0,0
10/18/2022 2:00,0,0.915160608,15.23,0.776780945,0,0.776780945
10/18/2022 3:00,0,0.915160608,15.23,0.813859504,0,0.813859504
10/18/2022 4:00,1.046293771,0.915160608,21.98,1.046293771,0,0
10/18/2022 5:00,1.621115104,0.86122794,21.98,1.621115104,0,0
10/18/2022 6:00,-4.31329307,0.777665306,2.555,2.163559682,0,6.476852752
10/18/2022 7:00,-0.431329307,0.977766531,2.555,2.013394021,0,2.444723328
10/18/2022 8:00,-0.043132931,0.997776653,-1.51,1.677339586,0,1.720472517
10/18/2022 9:00,-0.004313293,0.999777665,-1.51,1.566574204,0,1.570887497
10/18/2022 10:00,0,0.999977767,2.576,1.477315713,0,1.477315713
10/18/2022 11:00,0,0.999977767,2.576,1.379500125,0,1.379500125
10/18/2022 12:00,0,0.999977767,4.913,1.545591861,0,1.545591861
10/18/2022 13:00,0,0.999977767,4.913,1.749936776,0,1.749936776
10/18/2022 14:00,0,0.999977767,10.831,1.995984988,0,1.995984988
10/18/2022 15:00,0,0.999977767,10.831,2.199615464,0,2.199615464
10/18/2022 16:00,0,0.999977767,25.186,2.361067874,0,2.361067874
10/18/2022 17:00,0,0.999977767,25.186,2.745436152,0,2.745436152
10/18/2022 18:00,0,0.999977767,26.321,2.894671651,0,2.894671651
10/18/2022 19:00,2.884794256,0.999977767,26.321,2.884794256,0,0
10/18/2022 20:00,0,0.851277032,22.584,2.587260664,0,2.587260664
10/18/2022 21:00,0,0.851277032,22.584,2.081758681,0,2.081758681
10/18/2022 22:00,-2.885225586,0.851277032,20.57,1.57962143,0,4.464847016
10/18/2022 23:00,0,0.985127703,20.57,1.055596993,0,1.055596993
10/19/2022 0:00,0,0.985127703,20.04,0.854471941,0,0.854471941
10/19/2022 1:00,0,0.985127703,20.04,0.768497366,0,0.768497366
10/19/2022 2:00,0,0.985127703,27.48,0.766417375,0,0.766417375
10/19/2022 3:00,0,0.985127703,27.48,0.807553986,0,0.807553986
10/19/2022 4:00,0,0.985127703,35.3,1.042642592,0,1.042642592
10/19/2022 5:00,1.619567223,0.985127703,35.3,1.619567223,0,0
10/19/2022 6:00,-1.908089781,0.901644857,29.301,2.161492184,0,4.069581965
10/19/2022 7:00,0,0.990164486,29.301,2.003925723,0,2.003925723
10/19/2022 8:00,0,0.990164486,30.844,1.664136024,0,1.664136024
10/19/2022 9:00,0,0.990164486,30.844,1.550286275,0,1.550286275
10/19/2022 10:00,0,0.990164486,33.64,1.466116723,0,1.466116723
10/19/2022 11:00,0,0.990164486,33.64,1.384689106,0,1.384689106
10/19/2022 12:00,0,0.990164486,39.67,1.426813327,0,1.426813327
10/19/2022 13:00,0,0.990164486,39.67,1.542293578,0,1.542293578
10/19/2022 14:00,1.7786328,0.990164486,42.852,1.7786328,0,0
10/19/2022 15:00,2.030486394,0.898482383,42.852,2.030486394,0,0
10/19/2022 16:00,2.250211857,0.793818135,43.769,2.250211857,0,0
10/19/2022 17:00,2.678058641,0.677827834,43.769,2.678058641,0,0
10/19/2022 18:00,0,0.539783574,41.8,2.862832162,0,2.862832162
10/19/2022 19:00,0,0.539783574,41.8,2.89226789,0,2.89226789
10/19/2022 20:00,-6,0.539783574,31.47,2.594948122,0,8.594948122
10/19/2022 21:00,-3.52819867,0.818134089,31.47,2.087352761,0,5.615551431
10/19/2022 22:00,-0.352819867,0.981813409,22.98,1.603433092,0,1.956252959
10/19/2022 23:00,-0.035281987,0.998181341,22.98,1.076933433,0,1.11221542
10/20/2022 0:00,0,0.999818134,17.82,0.878066548,0,0.878066548
10/20/2022 1:00,0,0.999818134,17.82,0.790879733,0,0.790879733
10/20/2022 2:00,0,0.999818134,18.72,0.785173402,0,0.785173402
10/20/2022 3:00,0,0.999818134,18.72,0.827884522,0,0.827884522
10/20/2022 4:00,0,0.999818134,24.75,1.062870108,0,1.062870108
10/20/2022 5:00,0,0.999818134,24.75,1.638452988,0,1.638452988
10/20/2022 6:00,2.187700701,0.999818134,26.756,2.187700701,0,0
10/20/2022 7:00,2.022590893,0.887050057,26.756,2.022590893,0,0
10/20/2022 8:00,1.681806424,0.782792794,26.896,1.681806424,0,0
10/20/2022 9:00,1.566003091,0.696101741,26.896,1.566003091,0,0
10/20/2022 10:00,0,0.615379933,10.639,1.474371998,0,1.474371998
10/20/2022 11:00,0,0.615379933,10.639,1.385668231,0,1.385668231
10/20/2022 12:00,-6,0.615379933,-1.86,1.415107494,0,7.415107494
10/20/2022 13:00,-2.061629307,0.893730448,-1.86,1.492886479,0,3.554515786
10/20/2022 14:00,0,0.989373045,-1.72,1.539223428,0,1.539223428
10/20/2022 15:00,0,0.989373045,-1.72,1.784111684,0,1.784111684
10/20/2022 16:00,0,0.989373045,1.773,2.023867599,0,2.023867599
10/20/2022 17:00,0,0.989373045,1.773,2.504562872,0,2.504562872
10/20/2022 18:00,0,0.989373045,5.643,2.88862647,0,2.88862647
10/20/2022 19:00,2.948470116,0.989373045,5.643,2.948470116,0,0
10/20/2022 20:00,-3.154633047,0.837390049,-2.01,2.669880152,0,5.824513199
10/20/2022 21:00,-0.315463305,0.983739005,-2.01,2.167458755,0,2.482922059
10/20/2022 22:00,0,0.9983739,-1.05,1.67073573,0,1.67073573
10/20/2022 23:00,0,0.9983739,-1.05,1.162184209,0,1.162184209
10/21/2022 0:00,1.000074992,0.9983739,-1.29,1.000074992,0,0
10/21/2022 1:00,0,0.946823643,-1.29,0.894979051,0,0.894979051
10/21/2022 2:00,-1.031621323,0.946823643,-4.6,0.897977435,0,1.929598758
10/21/2022 3:00,0,0.994682364,-4.6,0.961097748,0,0.961097748
10/21/2022 4:00,0,0.994682364,-4.26,1.212206098,0,1.212206098
10/21/2022 5:00,0,0.994682364,-4.26,1.867193933,0,1.867193933
10/21/2022 6:00,2.418611976,0.994682364,16.63,2.418611976,0,0
10/21/2022 7:00,2.248394887,0.870011644,16.63,2.248394887,0,0
10/21/2022 8:00,1.912914306,0.754115,24.39,1.912914306,0,0
10/21/2022 9:00,1.776306562,0.65551117,24.39,1.776306562,0,0
10/21/2022 10:00,0,0.563948976,8.92,1.676092115,0,1.676092115
10/21/2022 11:00,0,0.563948976,8.92,1.556299927,0,1.556299927
10/21/2022 12:00,-6,0.563948976,-11.13,1.452184642,0,7.452184642
10/21/2022 13:00,-3.059389865,0.842299492,-11.13,1.376666616,0,4.43605648
10/21/2022 14:00,-0.305938986,0.984229949,-0.91,1.466606114,0,1.772545101
10/21/2022 15:00,-0.030593899,0.998422995,-0.91,1.900194688,0,1.930788587
10/21/2022 16:00,0,0.999842299,20.35,2.258061131,0,2.258061131
10/21/2022 17:00,0,0.999842299,20.35,2.741965098,0,2.741965098
10/21/2022 18:00,0,0.999842299,26.97,2.95323978,0,2.95323978
10/21/2022 19:00,0,0.999842299,26.97,3.031918312,0,3.031918312
10/21/2022 20:00,0,0.999842299,31.11,2.732400282,0,2.732400282
10/21/2022 21:00,0,0.999842299,31.11,2.222962802,0,2.222962802
10/21/2022 22:00,0,0.999842299,26.01,1.703037871,0,1.703037871
10/21/2022 23:00,0,0.999842299,26.01,1.164178975,0,1.164178975
10/22/2022 0:00,0,0.999842299,19.13,0.952395845,0,0.952395845
10/22/2022 1:00,0,0.999842299,19.13,0.879017426,0,0.879017426
10/22/2022 2:00,0,0.999842299,18.82,0.870584401,0,0.870584401
10/22/2022 3:00,0,0.999842299,18.82,0.919663189,0,0.919663189
10/22/2022 4:00,0,0.999842299,30.95,1.174808703,0,1.174808703
10/22/2022 5:00,0,0.999842299,30.95,1.794616385,0,1.794616385
10/22/2022 6:00,0,0.999842299,28.26,2.364068856,0,2.364068856
10/22/2022 7:00,0,0.999842299,28.26,2.196530481,0,2.196530481
10/22/2022 8:00,0,0.999842299,32.8,1.835075258,0,1.835075258
10/22/2022 9:00,0,0.999842299,32.8,1.67713554,0,1.67713554
10/22/2022 10:00,0,0.999842299,32.74,1.573132785,0,1.573132785
10/22/2022 11:00,0,0.999842299,32.74,1.7674494,0,1.7674494
10/22/2022 12:00,0,0.999842299,30.76,1.99524621,0,1.99524621
10/22/2022 13:00,0,0.999842299,30.76,2.250851382,0,2.250851382
10/22/2022 14:00,0,0.999842299,31.36,2.540720839,0,2.540720839
10/22/2022 15:00,0,0.999842299,31.36,2.859521578,0,2.859521578
10/22/2022 16:00,0,0.999842299,34.89,3.036808922,0,3.036808922
10/22/2022 17:00,0,0.999842299,34.89,3.222661391,0,3.222661391
10/22/2022 18:00,3.12281191,0.999842299,45.01,3.12281191,0,0
10/22/2022 19:00,2.992988658,0.838872613,45.01,2.992988658,0,0
10/22/2022 20:00,0,0.684594848,39.05,2.690548101,0,2.690548101
10/22/2022 21:00,-6,0.684594848,39.05,2.1771662,0,8.1771662
10/22/2022 22:00,-0.718859958,0.962945363,35.07,1.649867547,0,2.368727505
10/22/2022 23:00,-0.071885996,0.996294536,35.07,1.107772388,0,1.179658384
10/23/2022 0:00,0.90405499,0.999629454,34.43,0.90405499,0,0
10/23/2022 1:00,0.826155181,0.953028681,34.43,0.826155181,0,0
10/23/2022 2:00,0,0.910443362,29.17,0.828686359,0,0.828686359
10/23/2022 3:00,0,0.910443362,29.17,0.87777222,0,0.87777222
10/23/2022 4:00,-1.737398771,0.910443362,19.59,1.121133822,0,2.858532593
10/23/2022 5:00,-0.173739877,0.991044336,19.59,1.730223205,0,1.903963082
10/23/2022 6:00,0,0.999104434,26.286,2.260996899,0,2.260996899
10/23/2022 7:00,0,0.999104434,26.286,2.084666173,0,2.084666173
10/23/2022 8:00,0,0.999104434,30.484,1.717769417,0,1.717769417
10/23/2022 9:00,0,0.999104434,30.484,1.583096265,0,1.583096265
10/23/2022 10:00,0,0.999104434,30.447,1.492689451,0,1.492689451
10/23/2022 11:00,0,0.999104434,30.447,1.404459841,0,1.404459841
10/23/2022 12:00,0,0.999104434,24.839,1.333864582,0,1.333864582
10/23/2022 13:00,0,0.999104434,24.839,1.287893551,0,1.287893551
10/23/2022 14:00,0,0.999104434,32.498,1.333569496,0,1.333569496
10/23/2022 15:00,0,0.999104434,32.498,1.585950161,0,1.585950161
10/23/2022 16:00,0,0.999104434,41.756,2.032090586,0,2.032090586
10/23/2022 17:00,0,0.999104434,41.756,2.508169225,0,2.508169225
10/23/2022 18:00,2.875325891,0.999104434,42.351,2.875325891,0,0
10/23/2022 19:00,2.945016014,0.850891759,42.351,2.945016014,0,0
10/23/2022 20:00,-5.837715892,0.69908681,28.175,2.635088477,0,8.472804369
10/23/2022 21:00,-0.583771589,0.969908681,28.175,2.137029102,0,2.720800691
10/23/2022 22:00,0,0.996990868,31.61,1.630153402,0,1.630153402
10/23/2022 23:00,0,0.996990868,31.61,1.11781609,0,1.11781609
10/24/2022 0:00,0.92228466,0.996990868,27.2,0.92228466,0,0
10/24/2022 1:00,0,0.949450422,27.2,0.838501321,0,0.838501321
10/24/2022 2:00,-0.980661819,0.949450422,21.09,0.845547969,0,1.826209788
10/24/2022 3:00,0,0.994945042,21.09,0.892300186,0,0.892300186
10/24/2022 4:00,0,0.994945042,21.94,1.137068086,0,1.137068086
10/24/2022 5:00,0,0.994945042,21.94,1.753549494,0,1.753549494
10/24/2022 6:00,0,0.994945042,27.49,2.28084832,0,2.28084832
10/24/2022 7:00,0,0.994945042,27.49,2.102493299,0,2.102493299
10/24/2022 8:00,1.73454528,0.994945042,29.29,1.73454528,0,0
10/24/2022 9:00,1.581185318,0.905535492,29.29,1.581185318,0,0
10/24/2022 10:00,1.483598037,0.824031094,30.33,1.483598037,0,0
10/24/2022 11:00,1.495502908,0.747556968,30.33,1.495502908,0,0
10/24/2022 12:00,0,0.670469189,27.878,1.784314824,0,1.784314824
10/24/2022 13:00,0,0.670469189,27.878,2.065287949,0,2.065287949
10/24/2022 14:00,0,0.670469189,17.69,2.303363499,0,2.303363499
10/24/2022 15:00,0,0.670469189,17.69,2.503465231,0,2.503465231
10/24/2022 16:00,0,0.670469189,10.058,2.812247307,0,2.812247307
10/24/2022 17:00,0,0.670469189,10.058,2.937883687,0,2.937883687
10/24/2022 18:00,-6,0.670469189,7.114,2.98508737,0,8.98508737
10/24/2022 19:00,-0.992897725,0.948819705,7.114,2.904126613,0,3.897024338
10/24/2022 20:00,-0.099289772,0.99488197,2.062,2.61474106,0,2.714030833
10/24/2022 21:00,-0.009928977,0.999488197,2.062,2.111687688,0,2.121616665
10/24/2022 22:00,0,0.99994882,10.01,1.613568595,0,1.613568595
10/24/2022 23:00,0,0.99994882,10.01,1.094769414,0,1.094769414
10/25/2022 0:00,0.893323716,0.99994882,-3.39,0.893323716,0,0
10/25/2022 1:00,-0.894316614,0.953901205,-3.39,0.813981544,0,1.708298158
10/25/2022 2:00,0,0.995390121,-1.73,0.81670762,0,0.81670762
10/25/2022 3:00,0,0.995390121,-1.73,0.871548263,0,0.871548263
10/25/2022 4:00,0,0.995390121,15.52,1.113042867,0,1.113042867
10/25/2022 5:00,0,0.995390121,15.52,1.731073636,0,1.731073636
10/25/2022 6:00,0,0.995390121,16.761,2.235274547,0,2.235274547
10/25/2022 7:00,0,0.995390121,16.761,2.078707229,0,2.078707229
10/25/2022 8:00,0,0.995390121,24.805,1.716479266,0,1.716479266
10/25/2022 9:00,0,0.995390121,24.805,1.575173912,0,1.575173912
10/25/2022 10:00,0,0.995390121,28.498,1.467508154,0,1.467508154
10/25/2022 11:00,0,0.995390121,28.498,1.730235604,0,1.730235604
10/25/2022 12:00,0,0.995390121,26.915,1.96680751,0,1.96680751
10/25/2022 13:00,0,0.995390121,26.915,2.250114881,0,2.250114881
10/25/2022 14:00,0,0.995390121,27.299,2.565440833,0,2.565440833
10/25/2022 15:00,0,0.995390121,27.299,2.915374766,0,2.915374766
10/25/2022 16:00,3.231005583,0.995390121,34.27,3.231005583,0,0
10/25/2022 17:00,3.308598774,0.828843441,34.27,3.308598774,0,0
10/25/2022 18:00,3.311347235,0.658297112,34.464,3.311347235,0,0
10/25/2022 19:00,3.135086316,0.487609111,34.464,3.135086316,0,0
10/25/2022 20:00,-6,0.326006723,14.754,2.63667964,0,8.63667964
10/25/2022 21:00,-6,0.604357239,14.754,2.080591316,0,8.080591316
10/25/2022 22:00,-2.275469569,0.882707754,16.12,1.60263652,0,3.878106089
10/25/2022 23:00,-0.227546957,0.988270775,16.12,1.073932235,0,1.301479192
10/26/2022 0:00,0,0.998827078,16.91,0.883973933,0,0.883973933
10/26/2022 1:00,0,0.998827078,16.91,0.806432295,0,0.806432295
10/26/2022 2:00,0,0.998827078,21.61,0.813203361,0,0.813203361
10/26/2022 3:00,0,0.998827078,21.61,0.865230056,0,0.865230056
10/26/2022 4:00,1.110986404,0.998827078,29.17,1.110986404,0,0
10/26/2022 5:00,1.731347685,0.941559737,29.17,1.731347685,0,0
10/26/2022 6:00,0,0.852315011,22.798,2.248043677,0,2.248043677
10/26/2022 7:00,0,0.852315011,22.798,2.092968699,0,2.092968699
10/26/2022 8:00,1.734788817,0.852315011,27.895,1.734788817,0,0
10/26/2022 9:00,1.609759331,0.762892907,27.895,1.609759331,0,0
10/26/2022 10:00,0,0.679915622,24.258,1.514717177,0,1.514717177
10/26/2022 11:00,0,0.679915622,24.258,1.412354133,0,1.412354133
10/26/2022 12:00,0,0.679915622,24.64,1.335548886,0,1.335548886
10/26/2022 13:00,0,0.679915622,24.64,1.447386107,0,1.447386107
10/26/2022 14:00,0,0.679915622,5.961,1.668475578,0,1.668475578
10/26/2022 15:00,0,0.679915622,5.961,1.895513187,0,1.895513187
10/26/2022 16:00,-6,0.679915622,4.108,2.093824138,0,8.093824138
10/26/2022 17:00,-0.809636933,0.958266137,4.108,2.506061261,0,3.315698193
10/26/2022 18:00,0,0.995826614,9.287,2.878515707,0,2.878515707
10/26/2022 19:00,2.956628359,0.995826614,9.287,2.956628359,0,0
10/26/2022 20:00,-3.037592052,0.84342309,4.144,2.669529946,0,5.707121999
10/26/2022 21:00,-0.303759205,0.984342309,4.144,2.175825901,0,2.479585106
10/26/2022 22:00,0,0.998434231,23.19,1.691815674,0,1.691815674
10/26/2022 23:00,0,0.998434231,23.19,1.181022175,0,1.181022175
10/27/2022 0:00,0.998994279,0.998434231,-0.93,0.998994279,0,0
10/27/2022 1:00,0.91965064,0.94693968,-0.93,0.91965064,0,0
10/27/2022 2:00,-1.949020839,0.899535008,-31.01,0.925797014,0,2.874817854
10/27/2022 3:00,0,0.989953501,-31.01,0.981997684,0,0.981997684
10/27/2022 4:00,-0.194902084,0.989953501,-31.95,1.229443385,0,1.424345469
10/27/2022 5:00,-0.019490208,0.99899535,-31.95,1.855654593,0,1.875144801
10/27/2022 6:00,0,0.999899535,-22.04,2.361844254,0,2.361844254
10/27/2022 7:00,0,0.999899535,-22.04,2.212224306,0,2.212224306
10/27/2022 8:00,0,0.999899535,-6.88,1.831866844,0,1.831866844
10/27/2022 9:00,0,0.999899535,-6.88,1.689620749,0,1.689620749
10/27/2022 10:00,0,0.999899535,-2.09,1.582219036,0,1.582219036
10/27/2022 11:00,0,0.999899535,-2.09,1.471264896,0,1.471264896
10/27/2022 12:00,0,0.999899535,-1.88,1.382282246,0,1.382282246
10/27/2022 13:00,0,0.999899535,-1.88,1.312336954,0,1.312336954
10/27/2022 14:00,0,0.999899535,1.731,1.36273465,0,1.36273465
10/27/2022 15:00,0,0.999899535,1.731,1.650686383,0,1.650686383
10/27/2022 16:00,0,0.999899535,1.082,2.052291933,0,2.052291933
10/27/2022 17:00,0,0.999899535,1.082,2.545842976,0,2.545842976
10/27/2022 18:00,0,0.999899535,24.3,2.930281456,0,2.930281456
10/27/2022 19:00,0,0.999899535,24.3,2.984367539,0,2.984367539
10/27/2022 20:00,2.68204019,0.999899535,26.55,2.68204019,0,0
10/27/2022 21:00,2.176171317,0.861650041,26.55,2.176171317,0,0
10/27/2022 22:00,-4.860160528,0.749476261,13.58,1.670137021,0,6.530297549
10/27/2022 23:00,-0.486016053,0.974947626,13.58,1.138640472,0,1.624656525
10/28/2022 0:00,0.93972338,0.997494763,-2.17,0.93972338,0,0
10/28/2022 1:00,0,0.949055413,-2.17,0.849539691,0,0.849539691
10/28/2022 2:00,-0.988324985,0.949055413,-3.47,0.845022375,0,1.83334736
10/28/2022 3:00,0,0.994905541,-3.47,0.893259906,0,0.893259906
