Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),DR Event (y/n),System Load (kW),Net Grid Import (kW),PV excess generation (kW),PV Grid Export (kW)
6/2/2022 3:00,0,1,0.957630886,0.957630886,0,FALSE,"22,277,854",0.957630886,0,0
6/2/2022 4:00,0,1,1.137295923,1.137295923,0,FALSE,"22,317,842",1.137295923,0,0
6/2/2022 5:00,0,1,1.655280929,1.541198926,0.114082003,FALSE,"22,211,511",1.541198926,0,0
6/2/2022 6:00,0,1,2.050496495,1.578246997,0.472249498,FALSE,"22,935,531",1.578246997,0,0
6/2/2022 7:00,0,1,2.212201275,1.083710275,1.128491,FALSE,"24,366,287",1.083710275,0,0
6/2/2022 8:00,0,1,2.458624098,0.7396641,1.718959998,FALSE,"26,009,665",0.7396641,0,0
6/2/2022 9:00,0,1,2.851930023,0.088734525,2.763195498,FALSE,"27,651,237",0.088734525,0,0
6/2/2022 10:00,0,1,3.317393115,-0.551782384,3.869175499,FALSE,"29,241,842",0,0.551782384,0.551782384
6/2/2022 11:00,0,1,3.551162631,-1.190059372,4.741222003,FALSE,"30,710,567",0,1.190059372,1.190059372
6/2/2022 12:00,0,1,4.091873366,-0.871005632,4.962878998,FALSE,"31,941,092",0,0.871005632,0.871005632
6/2/2022 13:00,0,1,4.282607033,-0.183972966,4.466579999,FALSE,"33,013,656",0,0.183972966,0.183972966
6/2/2022 14:00,0,1,4.707408839,1.558366341,3.149042498,FALSE,"33,981,673",1.558366341,0,0
6/2/2022 15:00,0,1,4.904972384,1.139177386,3.765794998,FALSE,"34,357,089",1.139177386,0,0
6/2/2022 16:00,0,1,5.344218482,2.363830981,2.980387501,FALSE,"35,095,669",2.363830981,0,0
6/2/2022 17:00,0,1,5.383632912,3.903636415,1.479996497,FALSE,"34,558,225",3.903636415,0,0
6/2/2022 18:00,0,1,4.882027156,4.484451159,0.397575997,FALSE,"33,487,761",4.484451159,0,0
6/2/2022 19:00,0,1,4.582754273,4.582754273,0,FALSE,"32,160,887",4.582754273,0,0
6/2/2022 20:00,0,1,4.579811672,4.579811672,0,FALSE,"31,298,147",4.579811672,0,0
6/2/2022 21:00,0,1,3.766431485,3.766431485,0,FALSE,"29,103,169",3.766431485,0,0
6/2/2022 22:00,0,1,3.035699227,3.035699227,0,FALSE,"26,748,234",3.035699227,0,0
6/2/2022 23:00,0,1,2.170284498,2.170284498,0,FALSE,"24,908,341",2.170284498,0,0
6/3/2022 0:00,0,1,1.685472875,1.685472875,0,FALSE,"23,758,235",1.685472875,0,0
6/3/2022 1:00,0,1,1.446129121,1.446129121,0,FALSE,"23,018,240",1.446129121,0,0
6/3/2022 2:00,0,1,1.333361155,1.333361155,0,FALSE,"22,700,260",1.333361155,0,0
6/3/2022 3:00,0,1,1.202400703,1.202400703,0,FALSE,"22,768,395",1.202400703,0,0
6/3/2022 4:00,0,1,1.394354172,1.394354172,0,FALSE,"23,622,343",1.394354172,0,0
6/3/2022 5:00,0,1,1.915790834,1.915790834,0,FALSE,"25,019,127",1.915790834,0,0
6/3/2022 6:00,0,1,2.5855474,1.485868897,1.099678503,FALSE,"26,902,800",1.485868897,0,0
6/3/2022 7:00,0,1,2.725715675,0.823607173,1.902108502,FALSE,"28,363,003",0.823607173,0,0
6/3/2022 8:00,0,1,2.952066759,0.089698761,2.862367998,FALSE,"29,597,525",0.089698761,0,0
6/3/2022 9:00,0,1,3.508524599,0.195487599,3.313037,FALSE,"31,066,056",0.195487599,0,0
6/3/2022 10:00,0,1,3.613181611,-1.757046889,5.3702285,FALSE,"32,597,164",0,1.757046889,1.757046889
6/3/2022 11:00,0,1,4.091883204,-1.527383799,5.619267003,FALSE,"33,913,233",0,1.527383799,1.527383799
6/3/2022 12:00,0,1,4.380258365,-0.484375136,4.864633501,FALSE,"35,026,295",0,0.484375136,0.484375136
6/3/2022 13:00,0,1,4.386972508,0.189771507,4.197201001,FALSE,"35,841,703",0.189771507,0,0
6/3/2022 14:00,0,1,4.603849852,0.999771353,3.604078499,FALSE,"36,466,319",0.999771353,0,0
6/3/2022 15:00,0,1,5.053813123,0.647872626,4.405940497,FALSE,"36,800,073",0.647872626,0,0
6/3/2022 16:00,0,1,5.380463268,3.289672769,2.090790499,FALSE,"36,479,346",3.289672769,0,0
6/3/2022 17:00,0,1,4.991529443,3.365463946,1.626065497,FALSE,"35,775,521",3.365463946,0,0
6/3/2022 18:00,0,1,4.895433338,4.485948836,0.409484502,FALSE,"34,847,976",4.485948836,0,0
6/3/2022 19:00,0,1,4.703453903,4.703453903,0,FALSE,"33,780,357",4.703453903,0,0
6/3/2022 20:00,0,1,4.678410011,4.678410011,0,FALSE,"33,082,316",4.678410011,0,0
6/3/2022 21:00,0,1,3.859929987,3.859929987,0,FALSE,"31,066,515",3.859929987,0,0
6/3/2022 22:00,0,1,3.08565065,3.08565065,0,FALSE,"28,558,068",3.08565065,0,0
6/3/2022 23:00,0,1,2.18008441,2.18008441,0,FALSE,"26,671,487",2.18008441,0,0
6/4/2022 0:00,0,1,1.795736292,1.795736292,0,FALSE,"25,424,973",1.795736292,0,0
6/4/2022 1:00,0,1,1.489994538,1.489994538,0,FALSE,"24,647,204",1.489994538,0,0
6/4/2022 2:00,0,1,1.370481563,1.370481563,0,FALSE,"24,208,033",1.370481563,0,0
6/4/2022 3:00,0,1,1.334211136,1.334211136,0,FALSE,"24,182,107",1.334211136,0,0
6/4/2022 4:00,0,1,1.478303745,1.478303745,0,FALSE,"24,987,850",1.478303745,0,0
6/4/2022 5:00,0,1,2.000107652,2.000107652,0,FALSE,"26,215,894",2.000107652,0,0
6/4/2022 6:00,0,1,2.389906756,1.301427756,1.088479,FALSE,"27,564,089",1.301427756,0,0
6/4/2022 7:00,0,1,1.937739555,-0.649706943,2.587446498,FALSE,"28,785,247",0,0.649706943,0.649706943
6/4/2022 8:00,0,1,1.692783581,-2.313858422,4.006642003,FALSE,"30,202,541",0,2.313858422,2.313858422
6/4/2022 9:00,0,1,1.582620261,-3.539868236,5.122488497,FALSE,"32,070,494",0,3.539868236,3.539868236
6/4/2022 10:00,0,1,1.370127042,-4.529348456,5.899475498,FALSE,"33,855,207",0,4.529348456,4.529348456
6/4/2022 11:00,0,1,1.371581342,-4.951784161,6.323365503,FALSE,"35,298,026",0,4.951784161,4.951784161
6/4/2022 12:00,0,1,1.383756693,-4.97867581,6.362432503,FALSE,"36,515,784",0,4.97867581,4.97867581
6/4/2022 13:00,0,1,1.437821382,-3.49110112,4.928922502,FALSE,"37,208,973",0,3.49110112,3.49110112
6/4/2022 14:00,0,1,1.447543313,-3.909192687,5.356736,FALSE,"37,894,740",0,3.909192687,3.909192687
6/4/2022 15:00,0,1,1.644190983,-2.262507519,3.906698502,FALSE,"38,329,882",0,2.262507519,2.262507519
6/4/2022 16:00,0,1,1.85909931,-1.203613189,3.062712499,FALSE,"38,244,641",0,1.203613189,1.203613189
6/4/2022 17:00,0,1,2.101747748,0.489675251,1.612072497,FALSE,"37,939,259",0.489675251,0,0
6/4/2022 18:00,0,1,2.162687998,1.725796998,0.436891,FALSE,"36,976,003",1.725796998,0,0
6/4/2022 19:00,0,1,2.369529667,2.369529667,0,FALSE,"35,683,842",2.369529667,0,0
6/4/2022 20:00,0,1,2.539894736,2.539894736,0,FALSE,"34,642,689",2.539894736,0,0
6/4/2022 21:00,0,1,2.038303968,2.038303968,0,FALSE,"32,546,921",2.038303968,0,0
6/4/2022 22:00,0,1,1.516736742,1.516736742,0,FALSE,"29,827,173",1.516736742,0,0
6/4/2022 23:00,0,1,0.975446786,0.975446786,0,FALSE,"27,720,270",0.975446786,0,0
6/5/2022 0:00,0,1,0.751073415,0.751073415,0,FALSE,"26,375,127",0.751073415,0,0
6/5/2022 1:00,0,1,0.659732248,0.659732248,0,FALSE,"25,484,908",0.659732248,0,0
6/5/2022 2:00,0,1,0.648771979,0.648771979,0,FALSE,"24,859,883",0.648771979,0,0
6/5/2022 3:00,0,1,0.679720662,0.679720662,0,FALSE,"24,920,800",0.679720662,0,0
6/5/2022 4:00,0,1,0.886876601,0.886876601,0,FALSE,"25,652,397",0.886876601,0,0
6/5/2022 5:00,0,1,1.323710713,1.142147716,0.181562997,FALSE,"26,899,797",1.142147716,0,0
6/5/2022 6:00,0,1,1.646325885,0.550447885,1.095878,FALSE,"28,806,037",0.550447885,0,0
6/5/2022 7:00,0,1,1.518808882,-1.042257115,2.561065997,FALSE,"30,602,828",0,1.042257115,1.042257115
6/5/2022 8:00,0,1,1.383109523,-2.583395474,3.966504997,FALSE,"32,374,336",0,2.583395474,2.583395474
6/5/2022 9:00,0,1,1.323835755,-3.788564244,5.112399999,FALSE,"34,160,408",0,3.788564244,3.788564244
6/5/2022 10:00,0,1,1.270802379,-4.621617119,5.892419498,FALSE,"35,828,857",0,4.621617119,4.621617119
6/5/2022 11:00,0,1,1.204156083,-5.12955892,6.333715003,FALSE,"37,288,393",0,5.12955892,5.12955892
6/5/2022 12:00,0,1,1.346132451,-5.023158547,6.369290998,FALSE,"38,636,914",0,5.023158547,5.023158547
6/5/2022 13:00,0,1,1.644163484,-4.452000016,6.0961635,FALSE,"39,513,188",0,4.452000016,4.452000016
6/5/2022 14:00,0,1,1.817660416,-3.599283585,5.416944001,FALSE,"40,019,873",0,3.599283585,3.599283585
6/5/2022 15:00,0,1,2.118493414,-2.309683584,4.428176998,FALSE,"39,873,882",0,2.309683584,2.309683584
6/5/2022 16:00,0,1,2.652690698,-0.493059805,3.145750503,FALSE,"39,176,178",0,0.493059805,0.493059805
6/5/2022 17:00,0,1,2.839868227,1.171278724,1.668589503,FALSE,"38,114,009",1.171278724,0,0
6/5/2022 18:00,0,1,2.768802559,2.35729106,0.411511499,FALSE,"36,662,575",2.35729106,0,0
6/5/2022 19:00,0,1,2.699734046,2.689889043,0.009845003,FALSE,"35,340,313",2.689889043,0,0
6/5/2022 20:00,0,1,2.71427166,2.71427166,0,FALSE,"34,233,586",2.71427166,0,0
6/5/2022 21:00,0,1,2.058790425,2.058790425,0,FALSE,"32,124,721",2.058790425,0,0
6/5/2022 22:00,0,1,1.476110235,1.476110235,0,FALSE,"29,412,379",1.476110235,0,0
6/5/2022 23:00,0,1,0.959333293,0.959333293,0,FALSE,"27,309,621",0.959333293,0,0
6/6/2022 0:00,0,1,0.750843577,0.750843577,0,FALSE,"25,990,571",0.750843577,0,0
6/6/2022 1:00,0,1,0.659562979,0.659562979,0,FALSE,"25,077,093",0.659562979,0,0
6/6/2022 2:00,0,1,0.648597245,0.648597245,0,FALSE,"24,549,072",0.648597245,0,0
6/6/2022 3:00,0,1,0.679327002,0.679327002,0,FALSE,"24,519,716",0.679327002,0,0
6/6/2022 4:00,0,1,0.885701085,0.885701085,0,FALSE,"25,293,959",0.885701085,0,0
6/6/2022 5:00,0,1,1.321040008,1.321040008,0,FALSE,"26,598,493",1.321040008,0,0
6/6/2022 6:00,0,1,1.643237313,0.681100816,0.962136497,FALSE,"27,884,246",0.681100816,0,0
6/6/2022 7:00,0,1,1.515839133,-0.99997787,2.515817003,FALSE,"29,077,697",0,0.99997787,0.99997787
6/6/2022 8:00,0,1,1.380458571,-2.504869428,3.885327999,FALSE,"30,092,522",0,2.504869428,2.504869428
6/6/2022 9:00,0,1,1.321534087,-3.668751913,4.990286,FALSE,"31,364,983",0,3.668751913,3.668751913
6/6/2022 10:00,0,1,1.268827891,-4.498957608,5.767785499,FALSE,"32,369,612",0,4.498957608,4.498957608
6/6/2022 11:00,0,1,1.500681573,-4.692743924,6.193425497,FALSE,"33,249,951",0,4.692743924,4.692743924
6/6/2022 12:00,0,1,1.820297635,-4.109804865,5.9301025,FALSE,"34,376,298",0,4.109804865,4.109804865
6/6/2022 13:00,0,1,2.30191468,-3.123202318,5.425116998,FALSE,"35,185,363",0,3.123202318,3.123202318
6/6/2022 14:00,0,1,2.780861541,-2.122466959,4.9033285,FALSE,"35,515,643",0,2.122466959,2.122466959
6/6/2022 15:00,0,1,3.385889283,-0.440223714,3.826112997,FALSE,"35,638,995",0,0.440223714,0.440223714
6/6/2022 16:00,0,1,4.031477582,1.560063581,2.471414001,FALSE,"35,333,563",1.560063581,0,0
6/6/2022 17:00,0,1,4.079505448,2.599185446,1.480320002,FALSE,"34,708,860",2.599185446,0,0
6/6/2022 18:00,0,1,3.768957812,3.352964815,0.415992997,FALSE,"33,847,072",3.352964815,0,0
6/6/2022 19:00,0,1,3.637275331,3.637275331,0,FALSE,"32,968,340",3.637275331,0,0
6/6/2022 20:00,0,1,3.482692753,3.482692753,0,FALSE,"32,308,930",3.482692753,0,0
6/6/2022 21:00,0,1,2.724986562,2.724986562,0,FALSE,"30,698,356",2.724986562,0,0
6/6/2022 22:00,0,1,1.887250727,1.887250727,0,FALSE,"28,352,722",1.887250727,0,0
6/6/2022 23:00,0,1,1.038419688,1.038419688,0,FALSE,"26,516,576",1.038419688,0,0
6/7/2022 0:00,0,1,0.750542673,0.750542673,0,FALSE,"25,252,502",0.750542673,0,0
6/7/2022 1:00,0,1,0.659299144,0.659299144,0,FALSE,"24,473,852",0.659299144,0,0
6/7/2022 2:00,0,1,0.648312828,0.648312828,0,FALSE,"24,060,290",0.648312828,0,0
6/7/2022 3:00,0,1,0.678838866,0.678838866,0,FALSE,"24,050,113",0.678838866,0,0
6/7/2022 4:00,0,1,0.88440738,0.88440738,0,FALSE,"24,710,889",0.88440738,0,0
6/7/2022 5:00,0,1,1.318267092,1.211122089,0.107145003,FALSE,"25,855,269",1.211122089,0,0
6/7/2022 6:00,0,1,1.639992025,0.938715022,0.701277003,FALSE,"27,539,427",0.938715022,0,0
6/7/2022 7:00,0,1,1.512645149,0.078009646,1.434635503,FALSE,"29,250,160",0.078009646,0,0
6/7/2022 8:00,0,1,1.399369785,-1.266380218,2.665750003,FALSE,"30,976,068",0,1.266380218,1.266380218
6/7/2022 9:00,0,1,1.699199617,-2.137884886,3.837084503,FALSE,"32,746,089",0,2.137884886,2.137884886
6/7/2022 10:00,0,1,1.847466398,-2.611171604,4.458638002,FALSE,"34,348,642",0,2.611171604,2.611171604
6/7/2022 11:00,0,1,2.148353159,-2.621202338,4.769555497,FALSE,"35,730,885",0,2.621202338,2.621202338
6/7/2022 12:00,0,1,2.46787941,-1.63436209,4.1022415,FALSE,"36,994,198",0,1.63436209,1.63436209
6/7/2022 13:00,0,1,2.777231289,-1.211147714,3.988379003,FALSE,"37,930,056",0,1.211147714,1.211147714
6/7/2022 14:00,0,1,3.390582196,-1.320042807,4.710625003,FALSE,"38,509,309",0,1.320042807,1.320042807
6/7/2022 15:00,0,1,3.736649572,0.523530572,3.213119,FALSE,"38,854,357",0.523530572,0,0
6/7/2022 16:00,0,1,4.292508978,1.765018481,2.527490497,FALSE,"38,476,897",1.765018481,0,0
6/7/2022 17:00,0,1,4.378980946,2.829314443,1.549666503,FALSE,"37,520,307",2.829314443,0,0
6/7/2022 18:00,0,1,4.121262164,3.681430667,0.439831497,FALSE,"36,261,458",3.681430667,0,0
6/7/2022 19:00,0,1,3.910702356,3.904660355,0.006042001,FALSE,"34,771,835",3.904660355,0,0
6/7/2022 20:00,0,1,3.786298112,3.786298112,0,FALSE,"33,928,902",3.786298112,0,0
6/7/2022 21:00,0,1,3.035808956,3.035808956,0,FALSE,"32,109,820",3.035808956,0,0
6/7/2022 22:00,0,1,2.247692088,2.247692088,0,FALSE,"29,743,777",2.247692088,0,0
6/7/2022 23:00,0,1,1.34584784,1.34584784,0,FALSE,"27,636,577",1.34584784,0,0
6/8/2022 0:00,0,1,0.966233032,0.966233032,0,FALSE,"26,043,971",0.966233032,0,0
6/8/2022 1:00,0,1,0.753126105,0.753126105,0,FALSE,"24,983,913",0.753126105,0,0
6/8/2022 2:00,0,1,0.648046926,0.648046926,0,FALSE,"24,281,033",0.648046926,0,0
6/8/2022 3:00,0,1,0.678379039,0.678379039,0,FALSE,"24,001,441",0.678379039,0,0
6/8/2022 4:00,0,1,0.883153638,0.883153638,0,FALSE,"24,067,864",0.883153638,0,0
6/8/2022 5:00,0,1,1.315546534,1.213638035,0.101908499,FALSE,"24,078,418",1.213638035,0,0
6/8/2022 6:00,0,1,1.736092416,1.164522914,0.571569502,FALSE,"25,176,045",1.164522914,0,0
6/8/2022 7:00,0,1,1.851849039,-0.43094096,2.282789999,FALSE,"27,183,755",0,0.43094096,0.43094096
6/8/2022 8:00,0,1,1.933103523,-1.962701474,3.895804997,FALSE,"29,254,475",0,1.962701474,1.962701474
6/8/2022 9:00,0,1,2.315798226,-3.006995271,5.322793497,FALSE,"31,203,434",0,3.006995271,3.006995271
6/8/2022 10:00,0,1,2.440450815,-3.306029183,5.746479998,FALSE,"32,987,638",0,3.306029183,3.306029183
6/8/2022 11:00,0,1,2.617910479,-3.797379521,6.41529,FALSE,"34,441,624",0,3.797379521,3.797379521
6/8/2022 12:00,0,1,2.907720313,-3.470504687,6.378225,FALSE,"35,679,553",0,3.470504687,3.470504687
6/8/2022 13:00,0,1,3.250415754,-2.916141244,6.166556998,FALSE,"36,685,431",0,2.916141244,2.916141244
6/8/2022 14:00,0,1,3.571324275,-1.941670226,5.512994501,FALSE,"37,659,267",0,1.941670226,1.941670226
6/8/2022 15:00,0,1,4.032176375,-0.480759626,4.512936001,FALSE,"38,424,951",0,0.480759626,0.480759626
6/8/2022 16:00,0,1,4.601781711,1.350377709,3.251404002,FALSE,"38,582,305",1.350377709,0,0
6/8/2022 17:00,0,1,4.58641499,2.857986491,1.728428499,FALSE,"38,091,382",2.857986491,0,0
6/8/2022 18:00,0,1,4.37390305,3.953632549,0.420270501,FALSE,"36,829,131",3.953632549,0,0
6/8/2022 19:00,0,1,4.227443461,4.218949458,0.008494003,FALSE,"34,920,694",4.218949458,0,0
6/8/2022 20:00,0,1,4.15418882,4.15418882,0,FALSE,"33,675,496",4.15418882,0,0
6/8/2022 21:00,0,1,3.397652834,3.397652834,0,FALSE,"31,827,180",3.397652834,0,0
6/8/2022 22:00,0,1,2.636863358,2.636863358,0,FALSE,"29,525,065",2.636863358,0,0
6/8/2022 23:00,0,1,1.796086757,1.796086757,0,FALSE,"27,527,413",1.796086757,0,0
6/9/2022 0:00,0,1,1.41826077,1.41826077,0,FALSE,"26,011,273",1.41826077,0,0
6/9/2022 1:00,0,1,1.198841258,1.198841258,0,FALSE,"24,957,738",1.198841258,0,0
6/9/2022 2:00,0,1,1.020912574,1.020912574,0,FALSE,"24,166,768",1.020912574,0,0
6/9/2022 3:00,0,1,0.982780947,0.982780947,0,FALSE,"23,727,916",0.982780947,0,0
6/9/2022 4:00,0,1,1.130030909,1.130030909,0,FALSE,"23,636,112",1.130030909,0,0
6/9/2022 5:00,0,1,1.520152173,1.520152173,0,FALSE,"23,470,300",1.520152173,0,0
6/9/2022 6:00,0,1,2.093780806,0.966327808,1.127452998,FALSE,"24,204,231",0.966327808,0,0
6/9/2022 7:00,0,1,2.204493272,-0.426856225,2.631349497,FALSE,"25,815,456",0,0.426856225,0.426856225
6/9/2022 8:00,0,1,2.268455403,-1.723465096,3.991920499,FALSE,"27,218,897",0,1.723465096,1.723465096
6/9/2022 9:00,0,1,2.298657123,-2.735386374,5.034043497,FALSE,"28,190,909",0,2.735386374,2.735386374
6/9/2022 10:00,0,1,2.162304739,-3.584216762,5.746521501,FALSE,"28,954,113",0,3.584216762,3.584216762
6/9/2022 11:00,0,1,2.124121405,-3.988302598,6.112424003,FALSE,"29,863,386",0,3.988302598,3.988302598
6/9/2022 12:00,0,1,2.129247312,-4.019276685,6.148523997,FALSE,"30,649,048",0,4.019276685,4.019276685
6/9/2022 13:00,0,1,2.126258986,-3.711268017,5.837527003,FALSE,"31,255,488",0,3.711268017,3.711268017
6/9/2022 14:00,0,1,2.420528669,-2.795155833,5.215684502,FALSE,"31,647,626",0,2.795155833,2.795155833
6/9/2022 15:00,0,1,2.743509152,-1.547508845,4.291017997,FALSE,"31,992,071",0,1.547508845,1.547508845
6/9/2022 16:00,0,1,3.409867302,0.334981803,3.074885499,FALSE,"32,219,212",0.334981803,0,0
6/9/2022 17:00,0,1,3.565667684,1.898619182,1.667048502,FALSE,"31,856,910",1.898619182,0,0
6/9/2022 18:00,0,1,3.533945805,3.087546803,0.446399002,FALSE,"30,892,904",3.087546803,0,0
6/9/2022 19:00,0,1,3.536134646,3.522863143,0.013271503,FALSE,"29,797,363",3.522863143,0,0
6/9/2022 20:00,0,1,3.645871859,3.645871859,0,FALSE,"29,453,026",3.645871859,0,0
6/9/2022 21:00,0,1,3.044454193,3.044454193,0,FALSE,"27,904,171",3.044454193,0,0
6/9/2022 22:00,0,1,2.333140458,2.333140458,0,FALSE,"25,898,795",2.333140458,0,0
6/9/2022 23:00,0,1,1.615834794,1.615834794,0,FALSE,"24,295,526",1.615834794,0,0
6/10/2022 0:00,0,1,1.289276193,1.289276193,0,FALSE,"23,268,170",1.289276193,0,0
6/10/2022 1:00,0,1,1.101766138,1.101766138,0,FALSE,"22,683,383",1.101766138,0,0
6/10/2022 2:00,0,1,1.016624019,1.016624019,0,FALSE,"22,403,010",1.016624019,0,0
6/10/2022 3:00,0,1,0.989150964,0.989150964,0,FALSE,"22,485,167",0.989150964,0,0
6/10/2022 4:00,0,1,1.184365688,1.184365688,0,FALSE,"23,248,369",1.184365688,0,0
6/10/2022 5:00,0,1,1.786551493,1.786551493,0,FALSE,"24,436,713",1.786551493,0,0
6/10/2022 6:00,0,1,2.19250605,1.707962053,0.484543997,FALSE,"25,982,280",1.707962053,0,0
6/10/2022 7:00,0,1,2.048968739,1.693308742,0.355659997,FALSE,"27,197,201",1.693308742,0,0
6/10/2022 8:00,0,1,2.014194023,1.465246526,0.548947497,FALSE,"28,334,200",1.465246526,0,0
6/10/2022 9:00,0,1,2.070214488,0.613994485,1.456220003,FALSE,"29,452,389",0.613994485,0,0
6/10/2022 10:00,0,1,2.330026338,1.034478336,1.295548002,FALSE,"30,217,538",1.034478336,0,0
6/10/2022 11:00,0,1,2.6511337,0.7896867,1.861447,FALSE,"30,840,105",0.7896867,0,0
6/10/2022 12:00,0,1,2.920527249,-1.564960751,4.485488,FALSE,"31,685,891",0,1.564960751,1.564960751
6/10/2022 13:00,0,1,3.449731252,-1.384464247,4.834195499,FALSE,"32,425,829",0,1.384464247,1.384464247
6/10/2022 14:00,0,1,3.708295764,-0.171556233,3.879851997,FALSE,"33,084,839",0,0.171556233,0.171556233
6/10/2022 15:00,0,1,4.260869769,0.469902267,3.790967502,FALSE,"33,595,984",0.469902267,0,0
6/10/2022 16:00,0,1,4.321934015,3.088666518,1.233267497,FALSE,"33,732,907",3.088666518,0,0
6/10/2022 17:00,0,1,4.475881506,4.357281507,0.118599999,FALSE,"33,489,558",4.357281507,0,0
6/10/2022 18:00,0,1,4.235611624,3.874474127,0.361137497,FALSE,"32,557,646",3.874474127,0,0
6/10/2022 19:00,0,1,4.357899772,4.345296272,0.0126035,FALSE,"31,378,393",4.345296272,0,0
6/10/2022 20:00,0,1,4.479571681,4.479571681,0,FALSE,"30,550,772",4.479571681,0,0
6/10/2022 21:00,0,1,3.780619146,3.780619146,0,FALSE,"28,624,661",3.780619146,0,0
6/10/2022 22:00,0,1,3.063688358,3.063688358,0,FALSE,"26,369,604",3.063688358,0,0
6/10/2022 23:00,0,1,2.175178631,2.175178631,0,FALSE,"24,733,834",2.175178631,0,0
6/11/2022 0:00,0,1,1.683006536,1.683006536,0,FALSE,"23,743,184",1.683006536,0,0
6/11/2022 1:00,0,1,1.451909539,1.451909539,0,FALSE,"23,169,337",1.451909539,0,0
6/11/2022 2:00,0,1,1.339327076,1.339327076,0,FALSE,"22,870,955",1.339327076,0,0
6/11/2022 3:00,0,1,1.30098801,1.30098801,0,FALSE,"23,015,765",1.30098801,0,0
6/11/2022 4:00,0,1,1.491713629,1.491713629,0,FALSE,"23,813,350",1.491713629,0,0
6/11/2022 5:00,0,1,2.020583474,2.020583474,0,FALSE,"24,905,962",2.020583474,0,0
6/11/2022 6:00,0,1,2.553240479,2.137552479,0.415688,FALSE,"26,219,349",2.137552479,0,0
6/11/2022 7:00,0,1,2.690021594,1.943418597,0.746602997,FALSE,"27,248,807",1.943418597,0,0
6/11/2022 8:00,0,1,2.656544919,1.513779918,1.142765001,FALSE,"28,307,368",1.513779918,0,0
6/11/2022 9:00,0,1,2.760578916,0.556691419,2.203887497,FALSE,"29,309,358",0.556691419,0,0
6/11/2022 10:00,0,1,3.06331066,-0.680424342,3.743735002,FALSE,"30,162,682",0,0.680424342,0.680424342
6/11/2022 11:00,0,1,2.854353439,-1.630066564,4.484420003,FALSE,"30,899,465",0,1.630066564,1.630066564
6/11/2022 12:00,0,1,3.09714819,-2.479808811,5.576957001,FALSE,"31,846,256",0,2.479808811,2.479808811
6/11/2022 13:00,0,1,3.164747261,0.13524776,3.029499501,FALSE,"32,578,036",0.13524776,0,0
6/11/2022 14:00,0,1,4.334980835,0.761841335,3.5731395,FALSE,"33,380,613",0.761841335,0,0
6/11/2022 15:00,0,1,4.485150898,3.326822398,1.1583285,FALSE,"33,795,713",3.326822398,0,0
6/11/2022 16:00,0,1,5.08972588,3.770059882,1.319665998,FALSE,"33,780,950",3.770059882,0,0
6/11/2022 17:00,0,1,4.782496114,3.620132114,1.162364,FALSE,"33,257,350",3.620132114,0,0
6/11/2022 18:00,0,1,4.591842283,4.067845782,0.523996501,FALSE,"32,326,746",4.067845782,0,0
6/11/2022 19:00,0,1,4.501821572,4.499319569,0.002502003,FALSE,"31,442,705",4.499319569,0,0
6/11/2022 20:00,0,1,3.969408355,3.969408355,0,FALSE,"30,815,141",3.969408355,0,0
6/11/2022 21:00,0,1,3.010409821,3.010409821,0,FALSE,"29,004,248",3.010409821,0,0
6/11/2022 22:00,0,1,2.473100379,2.473100379,0,FALSE,"26,816,510",2.473100379,0,0
6/11/2022 23:00,0,1,1.567943662,1.567943662,0,FALSE,"25,229,548",1.567943662,0,0
6/12/2022 0:00,0,1,1.152352794,1.152352794,0,FALSE,"24,118,530",1.152352794,0,0
6/12/2022 1:00,0,1,0.918272992,0.918272992,0,FALSE,"23,469,102",0.918272992,0,0
6/12/2022 2:00,0,1,0.740028488,0.740028488,0,FALSE,"23,171,004",0.740028488,0,0
6/12/2022 3:00,0,1,0.683843332,0.683843332,0,FALSE,"23,206,437",0.683843332,0,0
6/12/2022 4:00,0,1,0.905335683,0.905335683,0,FALSE,"23,947,171",0.905335683,0,0
6/12/2022 5:00,0,1,1.402443116,1.197766616,0.2046765,FALSE,"25,097,207",1.197766616,0,0
6/12/2022 6:00,0,1,1.7431008,0.721588798,1.021512002,FALSE,"26,423,233",0.721588798,0,0
6/12/2022 7:00,0,1,1.585399187,0.093864688,1.491534499,FALSE,"27,530,625",0.093864688,0,0
6/12/2022 8:00,0,1,1.578750159,-1.00569084,2.584440999,FALSE,"28,631,925",0,1.00569084,1.00569084
6/12/2022 9:00,0,1,1.591370594,-2.643475903,4.234846497,FALSE,"29,664,788",0,2.643475903,2.643475903
6/12/2022 10:00,0,1,1.901341616,-2.832796884,4.7341385,FALSE,"30,444,405",0,2.832796884,2.832796884
6/12/2022 11:00,0,1,2.244188244,-3.313675753,5.557863997,FALSE,"31,279,236",0,3.313675753,3.313675753
6/12/2022 12:00,0,1,2.636935818,-2.729734183,5.366670001,FALSE,"32,178,859",0,2.729734183,2.729734183
6/12/2022 13:00,0,1,3.15156024,-1.704695759,4.856255999,FALSE,"32,795,838",0,1.704695759,1.704695759
6/12/2022 14:00,0,1,3.6536941,-0.716823898,4.370517998,FALSE,"33,258,262",0,0.716823898,0.716823898
6/12/2022 15:00,0,1,4.166405982,0.460365483,3.706040499,FALSE,"33,437,438",0.460365483,0,0
